RegionName,City,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
92604,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,2548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.653212851,1.719908561,1.824134705,1.811111111,1.876675603,1.922222222,1.919282511,1.972016953,2.014067995,1.959951456,1.919197287,1.952968641,1.930721181,1.975,1.913875598,1.853918999,1.835302281,1.870813525,1.92746114,1.840252257,1.821493625,1.881934692,1.879010082,1.860313316,1.814414376,1.947624631,1.999286224,2.06599916,2.067357513,2.10625,2.132291667,2.13125,2.12006552,2.115600449,2.160493827,2.154175589,2.162162162,2.199775533,2.21875,2.221935853,2.226939633,2.243084749,2.217708333,2.209051724,2.209224652,2.28488207,2.248648649,2.253730681,2.268987662,2.345617306,2.289566237,2.255756382,2.251856375,2.226116303,2.353050841,2.361284722,2.305555556,2.295138889,2.39038687,2.395964691,2.407407407,2.419463087,2.418630752,2.432882883,2.435233161,2.432432432,2.44,2.460385439,2.441077441,2.411207526,2.435465769,2.469374704,2.452747499,2.446875,2.430555556,2.346563043,2.41301908,2.384879725,2.332317425,2.398286938,2.421998469,2.453692849,2.478163161,2.511135776,2.542955326,2.498884924,2.514318442,2.520252025,2.502574665
7724,Tinton Falls,NJ,New York-Newark-Jersey City,Monmouth County,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.761755952,1.812295021,1.779761905,1.88,1.862,1.964285714,1.94,1.989880952,2.017857143,1.970486111,1.909473684,1.936904762,1.892857143,2,2.044753086,1.952380952,1.977380952,1.967857143,1.929012346,1.971450617,1.956018519,1.990740741,1.976190476,1.976190476,1.975308642,1.960462963,2.005333333,2.006657848,1.973333333,2.011904762,2.071428571,2.041666667,2.073950617,2.101190476
70124,New Orleans,LA,New Orleans-Metairie,Orleans Parish,2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.166666667,1.2,1.238095238,1.328828829,1.328828829,1.266048644,1.161764706,1.157894737,1.134848485,1.133333333,1.134848485,1.153197185,1.1625,1.097598698,1,1.0625,1.143181818,1.153846154,1.097306397,1.086956522,1.099547987,1.125,1.172413793,1.091594828,1.175,1.134065934,1.05,1.130434783,1.040601504,1.071470588,1.153846154,1.117318436,1.019570527,1.071022727
77058,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,2551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.229508197,1.153015873,1.124889283,1.143024619,1.172719221,1.181898067,1.229508197,1.205583756,1.208253968,1.225396825,1.197460317,1.197460317,1.288109756,1.240079365,1.200331126,1.23612197,1.25,1.243606025,1.202016144,1.234567901,1.359276454,1.359952324,1.323529412,1.345474614,1.344715047,1.383890479,1.418355185,1.502184769,1.459965928,1.523241955,1.513636364,1.451970443,1.425598919,1.389212828
68105,Omaha,NE,Omaha-Council Bluffs,Douglas County,2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963636364,0.89057726,0.870920704,0.917792793,0.880952381,0.93125,0.99375,0.963636364,0.934803452,0.963819692,1.029919448,1.1875,1.079545455,1.07360621,1.041958042,1.101336898,0.954545455,0.975772201,1,1,0.99,0.92,1.084848485,1.05620962,1.166666667,1.268656716,1.177777778,1.209429825,1.216374269,1.208711434,1.102272727,1.09047619,1.22392877,1.212342011,1.245115659,1.168489583,1.1703125,1.210526316,1.125,1.107954545,1.129032258,1.129166667,1.084848485,1.109162896,1.101851852,1.125,1.125,1.11875,1.123106061,1.157142857,1.152631579,1.156696429,1.14921875,1.152941176,1.131984586,1.120606061,1.133198052
94612,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.559510567,3.583550914,3.973551785,3.810282326,3.675466704,3.775123857,3.987157534,3.996918175,3.78964487,3.511852502,3.490696279,3.753026634,3.755154639,3.729281768,3.697369386,3.719708029,3.605821612,3.512242268,3.715384615,3.630565584,3.653350515,3.543814433,3.545103093,3.920647149,3.782608696,4.278538813,4.390170212,4.347258486,4.371244334,4.334203655,4.56663195,4.613365588,4.607679466,4.52,4.419218585
80130,Highlands Ranch,CO,Denver-Aurora-Lakewood,Douglas County,2554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.569292425,1.538622347,1.466615392,1.491392619,1.491587464,1.512266928,1.479338843,1.410426482,1.523255814,1.550759106,1.616888889,1.610769231,1.550572519,1.570164727,1.574653783,1.504132231,1.487623762,1.524579125,1.582616078,1.447261663,1.554858167,1.592292089,1.509033844,1.515587422,1.680657136,1.808256881,1.712341789,1.643123298,1.627853881,1.668461538,1.606015467,1.603801393
52241,Coralville,IA,Iowa City,Johnson County,2555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.104972376,1.082966226,1.0488677,1.043577982,1.034482759,1.052211628,1.034482759,1.021088751,1.005747126,1.027960526,1.106094808,1.106094808,1.005154639,1.004464286,1.028735632,1.028735632,1.034482759,1.033333333,1.034482759,0.989010989,0.989166299
14607,Rochester,NY,Rochester,Monroe County,2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.206896552,1.25,1.206896552,1.083032491,1.074537037,1.033333333,1.0625,1.066666667,1.147058824,1.18147448,1.125,1.025450074,1.056944444,1.215352583,1.158333333,1.135135135,1.1,1.097560976,1.08,1.083333333,1.125,1.170588235,1.173500612
84102,Salt Lake City,UT,Salt Lake City,Salt Lake County,2557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.411303822,1.352651515,1.214285714,1.3,1.268181635,1.334415329,1.3125,1.220190449,1.181818182,1.390151515,1.3,1.30625,1.339764202,1.274498197,1.249158249,1.373214286,1.369686069,1.444155844,1.49,1.509668508,1.477132453,1.495215311,1.416666667,1.366193182,1.357435198,1.375,1.476261128,1.539015573,1.688324873,1.75152439,1.56774352,1.6,1.561850803,1.657106705,1.573705179,1.614583333,1.603713035,1.594827586,1.594827586,1.599534242,1.621786243,1.538216561,1.582758621,1.559709821,1.546132339,1.525828601,1.626580882,1.55
33782,Pinellas Park,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,2558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.390537289,1.274715486,1.310728745,1.263873362,1.222069391,1.231060606,1.222677596,1.285773295,1.221153846,1.254795353,1.387704277,1.422497786,1.496778661,1.464059197,1.438057483,1.481598318,1.396150762,1.349851338,1.330083565,1.266632475,1.340893562,1.430187326,1.344011142,1.451754608,1.656920078,1.677845528,1.676413255,1.695212429,1.67014218,1.679057909,1.697285437
95405,Santa Rosa,CA,Santa Rosa,Sonoma County,2559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.357142857,2.341553637,2.394545455,2.488659794,2.520345253,2.520345253,2.477826087,2.418138736,2.401505731,2.345,2.381568678,2.30173913,2.195454545,2.197227273,2.195454545,2.195454545,2.199,2.3,2.31092437,2.299,2.316371276,2.237681818,2.268181818,2.359147727
6114,Hartford,CT,Hartford-West Hartford-East Hartford,Hartford County,2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.010810811,1.053977273,1.044153226,1.066666667,0.990740741,1.024744898,1.076923077,1,1,1,1.03125,1.03125,1,1.054216867,1.093303571,1.063916667,1.040833333,1.05530303,1.058080808,1.022727273,1.018064516,1.022727273,1.027046784,1.04412719,1.090083554,1.016053648,1.088932806,1.083333333,1.088932806,1.12244898,1.090909091,1.055555556,1.095238095,1.123106061,1.086660079
1854,Lowell,MA,Boston-Cambridge-Newton,Middlesex County,2561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584699454,1.590909091,1.678141136,1.666666667,1.634251291,1.640550239,1.579987518,1.5625,1.575073931,1.581196581,1.543209877,1.584699454,1.600813008,1.630883567,1.61987041,1.661779081,1.730769231,1.730769231,1.612244898,1.543560606,1.538461538,1.540064103,1.615384615,1.62055336,1.639344262,1.62055336,1.672465147,1.702397851,1.722282024,1.704545455,1.666666667,1.7,1.675977654
37138,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,2561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.478937729,1.478937729,1.379540598,1.419545505,1.391025641,1.401388889,1.289435601,1.127395716,1.079166667,1.07958992,1.232593795,1.360308285,1.301282051
33602,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2563,,,,,,,,,,,,,1.559251559,1.538051601,1.489894907,1.625,1.63937553,1.669085631,1.580246914,1.492307692,1.517060456,1.533647337,1.52027027,1.567356523,1.629502573,1.591263651,1.577009033,1.545454545,1.576205668,1.635628059,1.765276431,1.916159935,1.781170483,1.732087913,1.67576212,1.6720333,1.716970755,1.774035538,1.850272311,1.879422235,1.863008834,1.574929312,1.593886463,1.606086221,1.676310022,1.593886463,1.564297588,1.574870912,1.577306222,1.574929312,1.574929312,1.667296416,1.644736842,1.595418353,1.632003417,1.664190193,1.69165348,1.869503286,1.816608997,1.815495946,1.815858736,1.844485033,1.842461122,1.844485033,1.752682401,1.752682401,1.753343239,1.748348511,1.737781761,1.801600715,1.80378578,1.795937211,1.779141104,1.767822736,1.756985373,1.830890098,1.937086093,1.828516378,1.931726856,1.902805611,1.916376307,2.024305556,1.979716024,2.050189394,2.076215506,2.055239643,1.986376747,1.963190184,1.981454578,2.119302949,2.201963534,2.101694915,2.122641509,2.117158672,2.133243607,2.195121951,2.166655001,2.18230563,2.18230563,2.209005947,2.258596974,2.277777778,2.282620202,2.204681164,2.218387283,2.210460772,2.211111111,2.203576341,2.207774799,2.201897754,2.220291911,2.240687679,2.269551008,2.262955529,2.260113511,2.260747556,2.199691283,2.173913043
17408,Shiloh,PA,York-Hanover,York County,2564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.031313131,0.998928571,1.06969697,1.026262626,1.102162698,1.183018573,1.156712284,1.113893376,1.117710583,1.160907127,1.138383838,1.107401749,1.096112311,1.11087344,1.123110151,1.166233766,1.17678821,1.198704104,1.20820263,1.220270236,1.212203024,1.223282501,1.163974152,1.15214847,1.1825054,1.146482567,1.190909091,1.261904762,1.360691145,1.339092873,1.30630121,1.298596112,1.298596112,1.285097192,1.23885918
21286,Towson,MD,Baltimore-Columbia-Towson,Baltimore County,2565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.168560606,1.214646465,1.218855219,1.217575758,1.218181818,1.233901515,1.286363636,1.322727273,1.274916944,1.273333333,1.25,1.286666667,1.26984127,1.262458472,1.261363636,1.15448505,1.241247166,1.238726357,1.298185941,1.284095628,1.348484848,1.266687275,1.224684031,1.29414722,1.209090909,1.213636364,1.209090909,1.231312292,1.209090909,1.220795455,1.283787879,1.304545455,1.322727273,1.435536295,1.354545455
91932,Imperial Beach,CA,San Diego-Carlsbad,San Diego County,2566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.757975505,1.949762658,2,1.965406872,1.993670886,2.049242424,2.083333333,2.059196429,1.995833333,1.956474191,1.945535714,1.925824176,1.99799733,2,2.055050505,2.119245955,2.08,2.163333333,2.088461538,2.114285714,2.049200672,2.037037037,2.037037037,2.192307692,2.166666667,2.166666667,2.146153846,2.133682984,2.146153846,2.12,2.2845953,2.214796292,2.144505495,2.125833333,2.142857143
59808,Missoula,MT,Missoula,Missoula County,2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.050895382,1.050895382,1.063157895,1.069745523,1.090909091,1.07400722,1.071393256,1.061844254,1.065251572,1.068724924,1.053082192,1.055676928,1.060606061,1.084848485,1.078895696,1.095454545,1.090909091,1.100351288,1.1,1.090742438,1.083333333,1.095161002,1.083190639,1.10273327,1.096811945,1.115384615,1.135721018,1.097457627,1.108732877,1.143746188,1.153846154,1.153400481,1.136363636,1.160081054,1.119554205
91303,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.866758242,1.844583987,1.937269373,1.895756458,1.856521739,1.85840708,1.831375259,1.857464409,1.856521739,1.831639818,1.919111006,1.894919169,1.887662989,1.958525346,1.951569507,1.958525346,1.894919169,1.888633754,1.887662989,1.977194195,2.096921323,2.096921323,2.0582331,2.052817943,2.062494037,2.059302096,2.048727273,2.016129032,1.969405594,1.992767313,2.077612839,2.103903559,2.075225677,2.05286661,2.05286661,1.972197309,2.152729786,2.205529262,2.3926097,2.33744856,2.169745958,2.140816725,2.24470205,2.183331723,2.254691689,2.178116588,2.280952381,2.297927461,2.242346939,2.254892368,2.216049383,2.305459572,2.37067757,2.325635104,2.372357724,2.364603482,2.396188566,2.420095694,2.309929789,2.276119403,2.274985349,2.283553875,2.368620038,2.31237911,2.328571429,2.328571429,2.391056911,2.361751152,2.605741627,2.483333333,2.342687075,2.447154472,2.447209653,2.485545333,2.491869919,2.478923767,2.535992218,2.524771262,2.599482517,2.589875275,2.605621034,2.615384615,2.514131898,2.50793291,2.534599769
97015,Clackamas,OR,Portland-Vancouver-Hillsboro,Clackamas County,2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.467559579,1.560874089,1.507749835,1.502917511,1.482565789,1.531578947,1.505263158,1.502192982,1.502242152,1.498732477,1.528486395,1.531578947,1.546052632,1.57358156,1.524991928,1.505710021,1.506205674
98074,Sammamish,WA,Seattle-Tacoma-Bellevue,King County,2570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.281045752,2.298335467,2.283950617,2.182252855,1.998842593,2.020430108,1.992585728,2.012141256,2.011078287,2.115384615,2.089704383,2.041666667,2.330508475,2.335829306,2.35744089,2.272729228,2.247796278,2.27125339,2.34375,2.25265932,2.349827623,2.450259606,2.316896302,2.353616533,2.220987654,2.196703297,2.3538916,2.383647799,2.3
80238,Denver,CO,Denver-Aurora-Lakewood,Denver County,2571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81682243,1.770093458,1.798575835,1.890322581,1.826168224,2.106612686,2.038723587,2.009925558,2.032803181,1.969721768,1.945181256,2.05955335,2.15,2.149122807,2.149122807,2.136934673,2.123115578,2.119164619,2.123115578,2.123115578,2.123115578,2.117794486,2.100737101,2.102504229,2.111528822,2.116834171,2.058267717,2.072864322,2.077294686,2.100737101,2.067781201,2.007073386,1.988499416,2.109427609
91324,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.132352941,2.275611967,2.264246652,2.163925649,2.230281052,2.177986539,2.252368648,2.239337568,2.213442577,2.197197197,2.264564659,2.276953018,2.290008842,2.384760113,2.430555556,2.43902439,2.276470588,2.370943086,2.418615796,2.34952308,2.338638373,2.354385965,2.43902439,2.43902439,2.43902439,2.388973966,2.412705954,2.488947834,2.422279793,2.415048544,2.421465969,2.368932039,2.368932039,2.419073313
77062,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93654267,0.907590759,1.044857768,1.072738138,1.0693302,1.105610561,1.082698585,1.07,1.048768848,1.048571429,1.049234136,1.048966268,1.044857768,1.048966268,1.028749029,1.0440044,1.0440044,1.0914037,1.102873031,1.102285092,1.168571429,1.169876847,1.171153846,1.157253599,1.139461173,1.130913091
46845,Fort Wayne,IN,Fort Wayne,Allen County,2574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.005937334,1.061823802,1.061823802,1.041587918,1.040418375,1.040671972,1.041540785,1.043467322,1.040101921,1.05740988,1.054128669,1.054090395,1.101485149,1.119783617,1.110950339,1.117489987,1.139103555,1.072865683,1.158423493,1.158423493,1.152617569,1.09710172
91740,Glendora,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.923883621,1.923135386,2.049234864,2.030784508,2.030784508,2.085402185,2.085440279,2.085421232,2.027892254,2.030784508,2.015791034,2.085402185,2.091701092,2.081099111,1.933333333,1.893274854,2.0365,2.018404908,2.054174511,2.012808783,2.091226735,2.072666667,2.090666667,2.076,2.124666667
45237,Cincinnati,OH,Cincinnati,Hamilton County,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9375,0.872641509,0.875,0.874246988,0.886956522,0.879518072,0.924637681,0.943939394,0.972289157,0.954545455,0.981927711,0.861445783,0.932291667,0.886956522,0.954545455,0.957831325,1.004216867,1.071428571,1.078313253,1.065079365,1.041269841,1.046721877,1.071130952,1.078779268
92011,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.072192513,2.188751502,2.222819645,2.244860594,2.332043214,2.248386159,2.346590909,2.476359338,2.480176211,2.5,2.447619048,2.357894737,2.370652518,2.401129944,2.30396679,2.354048964,2.479874383,2.489956181,2.52996745,2.674480482,2.652631579,2.594099695,2.532751092,2.521052632,2.486162362,2.447368421,2.424191237,2.474463128,2.517045455,2.542105263,2.532642324,2.542105263,2.607345384,2.583943484,2.527056277,2.493660186,2.446454793
33444,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,2578,,,,,,,,,,,,1.332288401,1.278928136,1.161367307,1.226126527,1.27565634,1.262841348,1.284796574,1.321006268,1.329243354,1.431675173,1.368822844,1.278118609,1.272727273,1.278118609,1.279059305,1.28,1.24575285,1.3,1.31061599,1.324130879,1.253298153,1.310861423,1.284796574,1.297747307,1.297747307,1.327886983,1.324130879,1.326530612,1.330177232,1.380368098,1.380791784,1.380368098,1.380368098,1.380368098,1.388888889,1.450515298,1.483050847,1.469147894,1.47398242,1.461538462,1.44829174,1.504075412,1.484543894,1.501654461,1.455026455,1.427408497,1.419995409,1.453106895,1.472473788,1.455026455,1.472473788,1.533742331,1.533742331,1.538768985,1.585207522,1.565540021,1.553949148,1.598721023,1.690392367,1.705237515,1.690392367,1.704280156,1.655874437,1.616829678,1.624972806,1.716064491,1.654856755,1.665459812,1.649076517,1.633048897,1.748828182,1.579311754,1.640146667,1.702264516,1.695481131,1.63828393,1.637130903,1.63599182,1.63599182,1.645768025,1.647422271,1.613934076,1.63599182,1.576955425,1.592537165,1.584867076,1.584867076,1.584886368,1.63599182,1.698521457,1.646356059,1.686633822,1.684104563,1.687116564,1.71957672,1.680357561,1.632659861,1.706484642,1.728660019,1.671035387,1.71957672,1.724137931,1.750580531,1.738241309,1.757008949,1.785714286,1.785714286
33544,Wesley Chapel,FL,Tampa-St. Petersburg-Clearwater,Pasco County,2578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.078431373,1.065643649,1.065312799,1.078519856,1.065643649,1.062409812,1.11698881,1.085154484,1.2625,1.213903743,1.280251581,1.241532977,1.25376506,1.207279363,1.164435146,1.171122995,1.267548321,1.293859649,1.301065719,1.301065719,1.301065719,1.315475313,1.26946848,1.295652174,1.292847732,1.29004329,1.295652174
34212,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.572371797,1.589534095,1.629583701,1.561106155,1.516503122,1.557093426,1.516503122,1.48702889,1.455225849,1.470588235,1.557093426,1.600346021,1.629583701
48036,Clinton,MI,Detroit-Warren-Dearborn,Macomb County,2581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.920838421,0.96875,0.965144231,0.96875,0.9625,0.975,0.99375,0.990138889,0.978125,1.005555556,0.946310206,0.852380952
98406,Tacoma,WA,Seattle-Tacoma-Bellevue,Pierce County,2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.630695444,1.495091494,1.558752998,1.522781775,1.522781775,1.522781775,1.537170264,1.537170264,1.543560606,1.523450198,1.534772182,1.576738609,1.612709832,1.666666667,1.617210682,1.589709763,1.706231454,1.654676259,1.539569852,1.460870056,1.503759398,1.688466112,1.690647482,1.717625899,1.694411415,1.694411415,1.696642686,1.597172875,1.683976261
64081,Lees Summit,MO,Kansas City,Jackson County,2583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.179287307,1.140385132,1.169281046,1.096732026,1.231011915,1.23024462,1.236944661,1.267404834,1.281045752,1.25,1.304988662,1.230626518,1.233455882,1.249113475,1.236942565,1.104395917,1.249068158,1.303267974,1.254297994,1.254297994,1.261350043,1.261350043,1.253594771,1.220267222,1.204797048,1.215835806,1.343457944,1.416330141,1.499113475,1.591690544,1.578343949,1.554078014,1.543949045,1.454485049,1.211832061
98199,Seattle,WA,Seattle-Tacoma-Bellevue,King County,2584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.062068966,2.156722898,2.15014608,2.112915267,2.233068302,2.153846154,2.249721913,2.168238994,2.126666667,2.119024592,2.164719665,2.121010638,2.099056604,2.071751492,2.1875,2.117768595,2.027944635,1.990181372,2.105555556,2.113061466,1.996666667,2.062043796,2.055555556,2.150595238,2.197802198,2.137277702,2.262411348,2.262411348,2.180272109,2.176015474,2.297235325,2.161111111,2.273595506,2.272357724
27607,Raleigh,NC,Raleigh,Wake County,2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.135964912,1.076455256,1.105398458,1.120930348,1.204821781,1.211402818,1.228600201,1.261083744,1.285714286,1.213393871,1.248741188,1.361607143,1.238670695,1.268882175,1.238670695,1.273917422,1.208459215,1.280788177,1.291666667,1.4,1.402266289,1.401133144,1.404958678,1.4060402,1.367824773,1.338969766,1.329126252,1.424581006,1.424581006,1.437389771,1.444174757,1.418194947,1.415437891,1.455186304,1.424957841,1.398305085,1.394884509,1.354679803,1.3723042,1.334340383,1.384615385,1.348921312,1.424974824,1.450588957,1.489346928,1.490955152,1.449731599,1.485215054,1.445356945
90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,3,3.132419355,3.2,3.165,3.270909091,3.338067013,3.457910654,3.37075742,3.382978723,3.255367114,3.216008908,3.330555556,3.412986245,3.38700565,3.721541156,3.767123288,3.412811388,3.272727273,3.266666667,3.266666667
11361,New York,NY,New York-Newark-Jersey City,Queens County,2587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.995,1.995,1.846153846,2,2.185526316,2.083333333,2.130227273,2.095238095,2.092954545,2.216666667,2.094017094,2,2.095,2.15,2.15,2.185780886,2.169871795,2.181818182,2.174242424,2.199786325,2.205128205,2.3,2.263157895,2.205263158,2.205263158,2.272727273,2.267942584,2.207894737,2.24432398,2.251282051,2.255,2.263157895,2.202564103,2.202564103,2.190357143,2.195,2.2
