RegionName,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
Middletown Township,PA,Philadelphia-Camden-Wilmington,Bucks County,1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.464444444,1.48046875,1.523184363,1.56884058,1.603518268,1.6091088,1.634730539,1.616740698,1.699433219,1.642211247,1.623815968,1.623815968,1.641883519,1.632849743
Westfield,IN,Indianapolis-Carmel-Anderson,Hamilton County,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878747419,0.867678959,0.905063291,0.942404007,0.965224111,1.020833333,1.019137597,1.017942242,1.003163141,0.967445743,0.957991803,0.958424508,0.934903047,0.980680062,0.952983725,1.005122951,1.017894012,1.046137339,0.975792988,1.072851275,1.062940371,1.05232758,1.071428571,1.076317678,1.058387396,1.08114374,1.08114374,1.108251996,1.111613876,1.15406647,1.138901922,1.130467572,1.110493827,1.096599691,1.100463679
Galloway Township,NJ,Atlantic City-Hammonton,Atlantic County,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.171043883,1.151515152,1.138357257,1.142694523,1.128289474,1.133504875,1.134615385,1.090989034,1.132394366,1.105263158,1.052631579,1.083930705,1.117318436,1.134379001,1.13961039,1.13961039,1.118439971,1.096997691,1.124293785,1.128344076,1.169590643,1.206303145,1.181432552,1.163499025,1.169590643,1.154124748,1.137767998,1.136363636,1.126972837,1.145549024,1.19047619,1.147832892,1.136070853,1.170731707,1.181132075,1.151504284
Newington,CT,Hartford-West Hartford-East Hartford,Hartford County,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.225,1.203700623,1.214260562,1.243715885,1.235559467,1.221841974,1.225409836,1.24580975,1.231256872,1.25,1.234137056,1.253038898,1.25440464,1.346978558,1.272,1.229128015,1.304347826,1.315789474,1.309129305,1.324005848
Monterey,CA,Salinas,Monterey County,1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.487024221,2.531746032,2.411976683,2.372972973,2.519301212,2.411057692,2.442748092,2.596702254,2.5,2.4,2.445318647,2.433333333,2.43902439,2.485659656,2.456976788,2.451612903,2.559863481,2.53844086,2.566764706,2.613793103,2.633711507,2.56,2.571428571,2.571428571,2.622772537,2.575107296,2.564285714,2.605042017,2.720773544,2.906441718,2.781746032,2.951183432,2.590784314,2.575,2.683982684
Abingdon,MD,Baltimore-Columbia-Towson,Harford County,1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.502673797,1.476987448,1.49790795,1.405279503,1.370665128,1.225914906,1.325301205,1.440699126,1.412886377,1.453113249,1.518691589,1.501079914,1.450286303,1.533477322,1.538685282,1.535659853,1.366666667,1.442203671
Woodridge,IL,Chicago-Naperville-Elgin,DuPage County,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.346153846,1.312937063,1.339285714,1.352272727,1.441459903,1.424417427,1.368421053,1.437837838,1.403061224,1.414106989,1.420920502,1.390161214,1.341324201,1.322238999,1.345933562,1.423076923,1.406,1.455257271,1.421724975,1.431844215,1.436031332,1.550627615,1.505102041,1.518691589,1.496428571,1.479591837,1.457306404,1.49954955,1.559459459,1.592669943,1.527977044,1.579902243,1.581531532,1.493589744,1.463414634
Millcreek,UT,Salt Lake City,Salt Lake County,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029415238,0.932603912,0.929930925,1.004016064,0.991462113,0.929930925,0.96875,0.929930925,0.93,0.881176471,0.83125,0.858823529,0.857058824,0.872997199,0.858823529,0.86952381,0.870808416,0.87375,0.857677289,0.876470588,0.891181989,0.932577983,0.933792892,0.948717949,0.908119658,0.904059829,0.932,0.906107395,0.932941176,0.958005249,0.932941176,0.935294118,0.929861849,0.942644953,1.045494313,1.041666667,0.984023323,0.958333333,1.071070234,1.085897436,1.090909091,1.100190292,1.093613298,1.073825503,1.099108736,1.102204409,1.090909091,1.093291,1.052104208,1.081898174,1.084024896,1.119566533,1.117908188,1.151385928,1.161592175,1.181070005,1.178474166,1.165,1.210293204,1.180131079,1.147915769,1.128366689,1.111111111,1.223990995,1.199573106,1.241706161,1.14694803,1.214285714,1.191432396,1.229419703,1.260452065,1.248333333,1.250823452,1.281664656,1.296829971,1.338630807,1.3,1.357056695,1.344743276,1.372135103,1.357056695,1.321428571,1.306122449,1.207940781,1.210526316
Wadsworth,OH,Cleveland-Elyria,Medina County,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968315301,0.963634873,0.916666667,0.881188119,0.902125483,0.934052351,0.941520468,0.91825962,0.926847105,0.926847105,0.926584235,0.926584235,0.942625703,0.979755435,0.984846282,1,1.034003091
North Royalton,OH,Cleveland-Elyria,Cuyahoga County,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.041425819,1.04238921,1.049132948,1.072478992,1.120923913,1.144316731,1.128131021,1.106882934,1.084714549,1.062899787,0.964912281,1.027287319,1.024193548,1.036247335,1.024520256,1.125159642,1.07826495,1.070617907,1.051364366,1.085568327,1.162338281,1.117803838,1.09938199,1.046231622,1.019026472,1.059390048,1.06741573,1.11033779,1.032514335,1.032258065,1,1.023524343,1.014705882,0.997020854,0.985748219
North Andover,MA,Boston-Cambridge-Newton,Essex County,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75579096,1.875,2,1.995260664,1.838235294,1.845441879,1.838235294,1.75,1.735294118,1.745424736,1.623846154,1.594166667,1.702307692,1.738461538,1.751152074,1.806153846,1.819230769,1.86974359,1.866153846,1.785,1.852260062,1.855276653,1.87066365,1.85547588,1.968461538,1.976153846,1.913043478,1.927327249,1.937984496,1.935615322,2.014271905,2.032599837,2.060795455,2
Wheat Ridge,CO,Denver-Aurora-Lakewood,Jefferson County,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.281090724,1.285714286,1.28440367,1.295641932,1.35,1.339193382,1.302164797,1.3125,1.311355973,1.333333333,1.333333333,1.314553991,1.333333333,1.4,1.4,1.414215686,1.466666667,1.506849315,1.414479638,1.420765027,1.431410306,1.409395973,1.38349976,1.3,1.309583333,1.375339559,1.44320298,1.470588235,1.547329853,1.5,1.49388587,1.470588235,1.6875,1.889380531,1.808964781
Tewksbury,MA,Boston-Cambridge-Newton,Middlesex County,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.931623932,2.022222222,2.075812274,2.088888889,2.088888889,2.023504274,1.928251121,1.91533396,1.922008547,1.928251121,1.928251121,1.883854556,1.889952153,1.930818305,1.913875598,1.957605985,2.004000356,2.016666667,1.940733772,1.914312209,1.937719298,1.925438596,1.897820455,1.930596285,2.014251781,1.969390686,1.97755611,2.06302521,2.130516068,2.094537815,2.122807018,2.033356028,2.018686429,2.037137436
Ladson,SC,Charleston-North Charleston,Berkeley County,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.074815595,1.095890411,1.074815595,1.074815595,1.188868613,1.164102564,1.180679785,1.229895932,1.247435897,1.238970009,1.247492459,1.291262136
Des Moines,WA,Seattle-Tacoma-Bellevue,King County,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.516666667,1.41690682,1.465534667,1.554380665,1.660104344,1.550999856,1.454545455,1.426654741,1.674418605,1.699890471,1.791752577,1.787937718,1.752464403,1.780292202,1.788330883,1.822680412,1.846153846,1.873203036,1.753591841,1.611328125,1.791666667,1.884297521,1.868055556,1.946280992,2.01993865,1.978021978,1.965116279,1.949126927,1.86856517
Laguna Hills,CA,Los Angeles-Long Beach-Anaheim,Orange County,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.280234801,2.290138549,2.269763651,2.245398773,2.32819583,2.286551337,2.325494009,2.180417044,2.17411391,2.203232638,2.215189873,2.251046025,2.313919516,2.322874494,2.307692308,2.236889693,2.250268528,2.212618842,2.259056931,2.229783037,2.243206522,2.24137931,2.269718147,2.23618544,2.277930272,2.265160523,2.277121375,2.334305151,2.345934881,2.342391304,2.36783016,2.329102448,2.309854698,2.323308271
Kyle,TX,Austin-Round Rock,Hays County,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.342995169,1.332441096,1.326224329,1.329639889,1.339694656,1.39127027,1.39127027,1.393984962,1.378116343,1.424324324,1.413889988,1.383063847,1.38957902,1.379166667
West Linn,OR,Portland-Vancouver-Hillsboro,Clackamas County,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.477711103,1.455214971,1.674373811,1.530235988,1.47603445,1.463329824,1.423155351,1.416603199,1.464114833,1.438486498,1.41162398,1.411764706,1.555649241,1.620481928,1.641148325,1.686340641,1.674641148,1.598086124,1.547787611,1.547787611,1.522193211,1.516746411,1.480889724,1.560644492,1.579199917,1.645933014,1.610087875,1.585402051,1.628440367,1.610724338,1.54688999,1.582069875,1.541284404
Livingston,NJ,New York-Newark-Jersey City,Essex County,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.477522478,2.48377724,2.398351112,2.266521027,2.431621081,2.506915629,2.352724595,2.436347673,2.37697212,2.439335332,2.54176611,2.473451327,2.464726631,2.464726631,2.206896552,2.381059998,2.488765694,2.507461122,2.473387602,2.48024583
New Smyrna Beach,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.814068285,2.001112347,2.13498802,1.889466226,1.94,1.904761905,1.923159041,1.899335233,1.866515837,1.884868421,2.055256065,1.943851422,1.884868421,2,2.093142407,2.107536346,2.045454545,2.050355305,2.045502908,2.038708209,2.009031714,2.055256065
Junction City,KS,Junction City,Geary County,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722332016,0.812252964,0.736443884,0.713506139,0.715003732,0.701134931,0.715137068,0.712316176,0.714711391,0.715137068,0.721343874,0.723809524,0.768774704,0.784022157
Town Of Bethlehem,NY,Albany-Schenectady-Troy,Albany County,1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.179143594,1.176,1.192178771,1.10472028,1.208870331,1.1411384,1.22025068,1.155977654,1.222992206,1.214285714,1.238,1.182287188,1.168161794,1.125,1.116666667,1.195720579,1.327380952,1.349090909,1.305454545,1.288888889,1.37037037,1.289454545
Liberty,MO,Kansas City,Clay County,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.095430108,1.016042781,1.056451613,0.927150538,1.02688172,1.146167558,1.087344029,1.078803758,1.002016129,1.096256684,1.071908602,0.967741935,1.038978495,1.082197688,1.088246076,1.080213904,1.07486631,1.069518717,1.124202174,1.113945432,1.146505376,1.146505376,1.059475806,1.149620793,1.147950089,1.187654534
Lafayette,CA,San Francisco-Oakland-Hayward,Contra Costa County,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.784666667,2.746048616,3,2.860761905,2.887368421,2.905454545,3.104931794,2.8875,2.727272727,2.739043825,2.76984127,2.722727273,2.995394525,3.012,2.773917148,3.202479339,2.962962963,2.885217391,3,3.123038678,3.036518312,2.928921569,2.945588235,2.954090909,3.210752045,3.070761015,3.016,3.06,2.950819672,3.227272727,3.012931034,2.991666667,2.943800178,2.964039621,3.03030303
Dania Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,1156,,,,,,,,,,,,1.026721048,1.038681948,1.055594652,1.074498567,1.074638898,1.061650726,1.078254252,1.081872197,1.123281476,1.106770833,1.08018018,1.119605006,1.081081081,1.085383502,1.229823213,1.202899835,1.234693878,1.247553816,1.23409827,1.256553894,1.208374103,1.19047619,1.23776908,1.214285714,1.199856734,1.222222222,1.191311027,1.176470588,1.191311027,1.174442191,1.202409639,1.176470588,1.177024482,1.172413793,1.174442191,1.17740113,1.2,1.196960926,1.193921852,1.193921852,1.190303907,1.258087707,1.266280753,1.258087707,1.250906454,1.253581662,1.225111441,1.250906454,1.270414197,1.306122449,1.302460203,1.323828921,1.315126436,1.283018557,1.32278936,1.365780446,1.36232926,1.338639653,1.373787587,1.352598709,1.375661376,1.405777533,1.411764706,1.487259118,1.449912127,1.421052632,1.465949151,1.450146903,1.445656928,1.466212027,1.405478854,1.329193947,1.380627395,1.401869159,1.404011461,1.409382772,1.512009636,1.5,1.468137255,1.447368421,1.504297994,1.443298969,1.400486676,1.386554622,1.4448876,1.408412611,1.382411859,1.419740649,1.458333333,1.470165349,1.461562306,1.410706964,1.409382772,1.410706964,1.414141414,1.41224177,1.461038961,1.465833161,1.64021164,1.564028865,1.547807333,1.534198917,1.568627451,1.588171309,1.550944383,1.604952497,1.637061174
College Park,MD,Washington-Arlington-Alexandria,Prince Georges County,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.556894244,2.563587684,2.37496345,2.25,2.150773196,2.058552795,2.017150396,2.151351351,2.128712871,2.075243946,2.031606673,1.953451043,1.972727273,1.803896104
Granger,IN,South Bend-Mishawaka,Saint Joseph County,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.219345398,1.329837941,1.320195024,1.319709355,1.30971544,1.318353912,1.274523641,1.321989529,1.311557789,1.302177858,1.320154291,1.32028737,1.334269663,1.328289969,1.33660988,1.365214684,1.326741996,1.340026568,1.341318919,1.329837941,1.304278922,1.270942408,1.251933883,1.302177858,1.310683623,1.305847076,1.329837941,1.320195024,1.329553117,1.319709355,1.324655436,1.277910435,1.311557789
New Castle,IN,New Castle,Henry County,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806941432,0.776839566,0.782870929,0.782870929,0.782870929,0.782870929,0.782870929,0.812364425,0.797617677,0.812364425,0.812364425,0.812364425,0.782870929,0.789473684,0.782870929,0.812364425,0.812364425
Port Chester,NY,New York-Newark-Jersey City,Westchester County,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.742567568,2.6,2.725405405,2.464099439,2.39544688,2.453839869,2.398666667,2.281746032,2.4,2.453839869,2.413833529,2.4,2.421202479,2.406916764,2.464284314,2.473333333,2.526315789,2.567118837,2.560708263,2.667919799,2.563080495,2.539850008,2.560606528,2.563240849,2.609907121,2.768128162,2.421052632,2.587497069,2.533668731,2.568812859,2.799227799
Cranberry Township,PA,Pittsburgh,Butler County,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.193024851,1.206308908,1.176524954,1.228621795,1.228193833,1.216524695,1.155947137,1.26162427,1.251748252,1.155029586,1.064492847,1.058222222,1.152307429,1.195332671,1.244514558,1.235824742,1.229371688,1.229371688,1.280469949,1.229895105,1.222222222,1.24845815,1.1987061,1.182792668,1.229288432,1.220216805,1.208695652,1.260408609,1.26987061,1.342953785,1.241219963,1.178703704,1.216599828,1.243555556
Voorhees Township,NJ,Philadelphia-Camden-Wilmington,Camden County,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.208053691,1.264725992,1.309726962,1.275790922,1.25164955,1.307922272,1.288799461,1.287276342,1.30007131,1.31682775,1.351896691,1.323907455,1.31682775,1.341407908,1.315396114,1.376146789,1.376840517,1.359440293,1.348122005,1.368057252,1.36,1.425062035,1.452599388,1.453846154,1.469230769,1.470722169,1.492307692,1.504065041,1.419354839,1.497522697,1.330343797,1.341496863,1.351039554,1.354552823,1.296423659,1.328437204,1.335694606,1.358695652,1.400044892,1.37755102,1.341554559,1.367071609,1.390766694,1.391650099,1.391650099,1.377235772,1.389270294,1.389270294,1.376741928,1.415183156,1.37755102,1.396628071,1.452599388,1.42599278,1.42599278,1.417322835,1.413043478,1.417322835,1.540755467,1.526828263,1.531415548,1.513425549,1.471417247,1.457581227,1.472903797,1.470856102,1.448997767,1.471417247,1.494468045
Norwood,MA,Boston-Cambridge-Newton,Norfolk County,1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.402777778,1.496153846,1.511916491,1.566666667,1.502375297,1.532231405,1.544577911,1.58045977,1.606590909,1.594913793,1.625,1.59841954,1.557692308,1.566820276,1.58045977,1.518357899,1.565883191,1.61637931,1.639712996,1.595,1.538461538,1.553870449,1.595,1.659482759,1.69047619,1.659482759,1.690065681,1.666666667,1.642857143,1.648037456,1.601071429,1.64651108,1.659482759,1.676190476,1.682922824,1.702586207,1.702586207,1.695065097,1.666666667,1.721029248,1.689655172,1.666666667,1.726190476,1.682950192,1.666666667,1.726190476,1.767772512,1.85,1.795977011,1.876470588,1.837820513,1.833333333,1.833333333,1.766552802,1.710941251,1.880952381,1.884615385,1.875,1.880952381,2.012328767,2.015702479,2.055346386,2.15022491,2.139451728,2.150862069,1.976190476,1.942530216,1.942641449,2.023809524,2.064655172,2.052054795,2.064655172,2.10989011,2.125635183,2.090517241,2.090517241,2.090517241,2.090517241,2.09047619,2.172986622,2.177291289,2.150862069,2.138914624,2.13362069,2.176724138,2.231794153,2.246840318,2.125,2.141699731,2.133413462
Vernon Rockville,CT,Hartford-West Hartford-East Hartford,Tolland County,1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.090909091,1.081818182,1.090909091,1.145833333,1.16,1.119156178,1.136675632,1.090909091,1.107895803,1.155115512,1.145833333,1.145416667,1.137980085,1.113140135,1.113140135,1.1,1.137980085,1.103500761,1.128880527,1.136675632,1.12640625,1.146547798,1.066483728,1.077411901,1.098086124,1.135371179,1.120388561,1.129774018,1.124176858,1.087121212,1.111875,1.12,1.135371179,1.190712971,1.182707993,1.203561679,1.182707993,1.2,1.208467487,1.214077093,1.1963739,1.200961538,1.212227688,1.135371179,1.138434487,1.15352349,1.201923077,1.200645083,1.163737698,1.177430556,1.201923077,1.215238962,1.229034124,1.225762666,1.24501992,1.25,1.239030625
Fleming Island,FL,Jacksonville,Clay County,1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.090354233,1.112284125,1.184763573,1.127272727,1.117344226,1.100757576,1.105954466,1.039543058,1.029860558,1.123022847,1.089393939,1.079684764,1.123467601,1.12671209,1.149737303,1.136525045,1.084063047,1.030755712
Lawrence Township,NJ,Trenton,Mercer County,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.649425169,1.644141163,1.606305054,1.597978227,1.548986152,1.619234544,1.635626889,1.645950138,1.702129181,1.68677811,1.596720532,1.723263487,1.759259259,1.74540062,1.722972973,1.770690015,1.796171171,1.784466741,1.781701445,1.895241742,1.851725976,1.776422764,1.726724364,1.658851114,1.659940855,1.658851114,1.617886179,1.6511168,1.645299145,1.699246772,1.693989071,1.691056911,1.700854701,1.524132091,1.504276827
Geneva,IL,Chicago-Naperville-Elgin,Kane County,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.497,1.426285714,1.481982788,1.505288853,1.45989673,1.460571429,1.457142857,1.504524126,1.418072289,1.419277108,1.511461991,1.540714286,1.5625,1.467428571,1.423762764,1.389,1.430919272,1.5,1.482064422,1.5,1.424,1.46460537,1.512042819,1.520153061,1.542600897,1.501670844,1.505288853,1.501670844,1.43543956
East Haven,CT,New Haven-Milford,New Haven County,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34504745,1.356993737,1.407608696,1.451404287,1.4453125,1.44761687,1.519614421,1.555023923,1.547008547,1.57480315,1.666666667,1.890359168,1.890359168,1.5625,1.489470109,1.409646739,1.5546875,1.425554382,1.502252028
Guilderland,NY,Albany-Schenectady-Troy,Albany County,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.172520946,1.17534807,1.224863655,1.257146609,1.262836393,1.274958997,1.255102041,1.264615385,1.307848781,1.31147541,1.274536725,1.259191176,1.31049961,1.328854021,1.367974828,1.300865801,1.304761905,1.31049961,1.292101341,1.31147541,1.31147541,1.243301179,1.331759032,1.330532213,1.260358721,1.264550265,1.314491264,1.349942063,1.380533463,1.398766701,1.386554622,1.377560399,1.355735805,1.320772059,1.354573484
Wellesley,MA,Boston-Cambridge-Newton,Norfolk County,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999601662,1.807228916,1.978394324,2,2.040309221,2.102680918,2.166666667,2.166666667,2.188131313,2.166666667,2.210453774,2.158333333,2.109443499,2.1625,2.210526316,2.2,2.183333333,2.363252427,2.315074784,2.216216216,2.085227273,2.2,2.138888889,2.162162162,2.069444444,2.166666667,1.964285714,2.173913043,2.224178485,2.353689567,2.353689567,2.1875,2.1,2.104054054,2.166666667
Salem,NH,Boston-Cambridge-Newton,Rockingham County,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.087580245,2.078703704,2.022072111,1.94431946,2.262773723,2.288842544,2.278415016,2.28362878,2.28362878,2.286235662,2.28362878,2.28362878,2.28362878,2.273201251,2.273201251,2.148436509,2.234042553,2.196613358
Long Branch,NJ,New York-Newark-Jersey City,Monmouth County,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.843317972,1.829721011,1.843317972,1.889688873,1.907279315,1.948321892,1.86259542,1.831229995,1.694186844,1.717171717,1.7375,1.681818182,1.785714286,1.778625954,1.875,2,2,1.976005646,1.944106926,1.943589744,1.876923077,1.769230769,1.816793893,1.895931974,1.953125,2,1.995,2.077108434,2.335177624,2.258211679,2.134848485,2.160493827,2.12173913,2.144827586,2.009230769
Chili,NY,Rochester,Monroe County,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.336,1.293103448,1.293103448,1.151832461,1.110820244,1.074786325,1.151832461,1.157089408,1.216446125,1.220677233,1.293103448,1.27221172,1.27221172,1.190438871,1.161
Rahway,NJ,New York-Newark-Jersey City,Union County,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.057228323,2.024265791,1.875,1.855419071,2.015706806,2.024655257,2,2.073446328,2.074436347,2.033603708,2.07777198,2.009432239,1.922529147,1.888888889,1.985260771,2,2.015625,2.043478261,2.060535506,2.058988764,2.04467354,2.04467354,2.00317836
