SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-21-2019,Multi-Family (2-4 Unit),2122 S 6th St Unit A,Milwaukee,WI,53215,14100,4,2,Milwaukee,1790,2613,1900,159,8,,Sold,,,http://www.redfin.com/WI/Milwaukee/2122-S-6th-St-53215/unit-A/home/167056569,METROMLS,1641560,N,Y,43.005927,-87.918413
PAST SALE,September-13-2019,Multi-Family (2-4 Unit),3865 N Morris Blvd #3867,Shorewood,WI,53211,250000,4,2,Milwaukee,2226,6534,1951,105,112,,Sold,,,http://www.redfin.com/WI/Shorewood/3865-N-Morris-Blvd-53211/unit-3867/home/168665635,METROMLS,1654054,N,Y,43.0876964,-87.8927309
PAST SALE,,Multi-Family (2-4 Unit),302 E Oklahoma Ave #304,Milwaukee,WI,53207,180000,4,2,,1650,5700,1944,,109,,,,,http://www.redfin.com/WI/Milwaukee/302-E-Oklahoma-Ave-53207/unit-304/home/90239425,,,N,Y,42.988559,-87.9066216
PAST SALE,September-25-2019,Multi-Family (2-4 Unit),2801 N Palmer St,Milwaukee,WI,53212,82000,6,2,Milwaukee,2502,3049,1900,93,33,,Sold,,,http://www.redfin.com/WI/Milwaukee/2801-N-Palmer-St-53212/unit-2803/home/90220931,METROMLS,1640831,N,Y,43.0694778,-87.9098494
PAST SALE,,Multi-Family (2-4 Unit),2962 S Logan Ave,Milwaukee,WI,53207,120000,4,2,,1892,5160,1907,,63,,,,,http://www.redfin.com/WI/Milwaukee/2962-S-Logan-Ave-53207/home/90238762,,,N,Y,42.9905659,-87.8965258
PAST SALE,,Multi-Family (2-4 Unit),2480 S 8th St,Milwaukee,WI,53215,18010,3,2,,1520,5400,1924,,12,,,,,http://www.redfin.com/WI/Milwaukee/2480-S-8th-St-53215/home/58072066,,,N,Y,42.9995523,-87.9210123
PAST SALE,September-26-2019,Multi-Family (2-4 Unit),4245 S 1st St,Milwaukee,WI,53207,190000,3,2,Milwaukee,1569,4791,1951,92,121,,Sold,,,http://www.redfin.com/WI/Milwaukee/4245-S-1st-St-53207/home/58064047,METROMLS,1653514,N,Y,42.9672914,-87.9111273
PAST SALE,October-30-2019,Multi-Family (2-4 Unit),2846 S Linebarger Ter #2848,Milwaukee,WI,53207,250000,5,2,Milwaukee,3036,5227,1913,58,82,,Sold,,,http://www.redfin.com/WI/Milwaukee/2846-S-Linebarger-Ter-53207/unit-2848/home/146369991,METROMLS,1638444,N,Y,42.9912135,-87.8882511
PAST SALE,October-31-2019,Multi-Family (2-4 Unit),2824 N Maryland Ave #2826,Milwaukee,WI,53211,372500,8,3,Milwaukee,4426,4791,1910,57,84,,Sold,,,http://www.redfin.com/WI/Milwaukee/2824-N-Maryland-Ave-53211/unit-2826/home/58074989,METROMLS,1642162,N,Y,43.0700182,-87.8826148
PAST SALE,October-15-2019,Multi-Family (2-4 Unit),4262 S 14th St #4264,Milwaukee,WI,53221,216000,6,2,Milwaukee,2058,8276,1957,73,105,,Sold,,,http://www.redfin.com/WI/Milwaukee/4262-S-14th-St-53221/unit-4264/home/90248105,METROMLS,1659557,N,Y,42.9673012,-87.9302157
PAST SALE,,Other,2501 S 11th St,Milwaukee,WI,53215,115000,5,1,,,3600,1903,,,,,,,http://www.redfin.com/WI/Milwaukee/2501-S-11th-St-53215/home/90373739,,,N,Y,42.9990782,-87.9264542
PAST SALE,October-21-2019,Multi-Family (2-4 Unit),2400 S 11th St,Milwaukee,WI,53215,145000,7,2,Milwaukee,1997,3920,1904,67,73,,Sold,,,http://www.redfin.com/WI/Milwaukee/2400-S-11th-St-53215/unit-A/home/90237215,METROMLS,1656734,N,Y,43.001136,-87.925729
PAST SALE,November-8-2019,Multi-Family (2-4 Unit),2731 W Concordia Ave #2733,Milwaukee,WI,53216,38500,4,2,Milwaukee,1996,3049,1921,49,19,,Sold,,,http://www.redfin.com/WI/Milwaukee/2731-W-Concordia-Ave-53216/unit-2733/home/169051243,METROMLS,1658902,N,Y,43.0790129,-87.9482429
PAST SALE,November-18-2019,Multi-Family (2-4 Unit),2047 W Warnimont Ave,Milwaukee,WI,53221,279000,,,Milwaukee,3096,9583,1960,39,90,,Sold,,,http://www.redfin.com/WI/Milwaukee/2047-W-Warnimont-Ave-53221/home/90379227,METROMLS,1659777,N,Y,42.9787931,-87.9399669
PAST SALE,November-18-2019,Multi-Family (2-4 Unit),5411 N 39th St,Milwaukee,WI,53209,93000,4,2,Milwaukee,1800,3920,1927,39,52,,Sold,,,http://www.redfin.com/WI/Milwaukee/5411-N-39th-St-53209/unit-5411A/home/90347663,METROMLS,1656007,N,Y,43.1159449,-87.961487
PAST SALE,November-15-2019,Multi-Family (2-4 Unit),3544 N Teutonia Ave #3546,Milwaukee,WI,53206,82500,,,Milwaukee,3310,3049,1945,42,25,,Sold,,,http://www.redfin.com/WI/Milwaukee/3544-N-Teutonia-Ave-53206/unit-3546/home/58075456,METROMLS,1640681,N,Y,43.0827847,-87.9348427
PAST SALE,,Multi-Family (2-4 Unit),2524 S 8th St #2526,Milwaukee,WI,53215,94000,3,2,,1346,3600,1900,,70,,,,,http://www.redfin.com/WI/Milwaukee/2524-S-8th-St-53215/unit-2526/home/90373779,,,N,Y,42.9985875,-87.9209499
PAST SALE,November-22-2019,Multi-Family (2-4 Unit),2908 N 48th St #2910,Milwaukee,WI,53210,115900,4,2,Milwaukee,2920,4791,1925,35,40,,Sold,,,http://www.redfin.com/WI/Milwaukee/2908-N-48th-St-53210/unit-2910/home/169461761,METROMLS,1664343,N,Y,43.071865,-87.973292
PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3127 N 34th St,Milwaukee,WI,53216,21000,4,2,Milwaukee,1916,36154,1921,35,11,,Sold,,,http://www.redfin.com/WI/Milwaukee/3127-N-34th-St-53216/home/90216073,METROMLS,1649015,N,Y,43.0758873,-87.9563579
PAST SALE,,Multi-Family (2-4 Unit),6201 W Girard Ave #6203,Milwaukee,WI,53210,97500,4,2,,2283,10248,1929,,43,,,,,http://www.redfin.com/WI/Milwaukee/6201-W-Girard-Ave-53210/unit-6203/home/90358478,,,N,Y,43.0723475,-87.9897953
PAST SALE,November-1-2019,Multi-Family (5+ Unit),3240 S 49th St,Milwaukee,WI,53219,485000,,,Milwaukee,4448,10890,1952,56,109,,Sold,,,http://www.redfin.com/WI/Milwaukee/3240-S-49th-St-53219/home/90242260,METROMLS,1658673,N,Y,42.9856574,-87.9750916
PAST SALE,November-21-2019,Multi-Family (2-4 Unit),2555 S 8th St,Milwaukee,WI,53215,65000,7,2,Milwaukee,1943,3484,1893,36,33,,Sold,,,http://www.redfin.com/WI/Milwaukee/2555-S-8th-St-53215/home/58078206,METROMLS,1630943,N,Y,42.9979968,-87.9215693
PAST SALE,,Multi-Family (2-4 Unit),1608 W Walnut St,Milwaukee,WI,53205,133300,7,3,,2386,3300,1893,,56,,,,,http://www.redfin.com/WI/Milwaukee/1608-W-Walnut-St-53205/home/90227557,,,N,Y,43.0529671,-87.9331622
PAST SALE,,Other,2400 W Layton Ave,Milwaukee,WI,53221,260000,8,1,,,9600,1959,,,,,,,http://www.redfin.com/WI/Milwaukee/2400-W-Layton-Ave-53221/home/58053504,,,N,Y,42.9596538,-87.9449493
PAST SALE,November-18-2019,Multi-Family (2-4 Unit),508 W Maple St,Milwaukee,WI,53204,60000,,,Milwaukee,2022,3049,1880,39,30,,Sold,,,http://www.redfin.com/WI/Milwaukee/508-W-Maple-St-53204/home/90234617,METROMLS,1654178,N,Y,43.0112474,-87.9171811
PAST SALE,,Multi-Family (2-4 Unit),3014 S 48th St #3016,Milwaukee,WI,53219,180000,4,2,,2182,4920,1920,,82,,,,,http://www.redfin.com/WI/Milwaukee/3014-S-48th-St-53219/unit-3016/home/90239753,,,N,Y,42.9898192,-87.9737287
PAST SALE,,Multi-Family (2-4 Unit),2944 N 7th St,Milwaukee,WI,53212,35000,5,2.5,,2223,5100,1905,,16,,,,,http://www.redfin.com/WI/Milwaukee/2944-N-7th-St-53212/home/90359879,,,N,Y,43.0722309,-87.9194799
PAST SALE,November-25-2019,Multi-Family (2-4 Unit),3946 N 36th St,Milwaukee,WI,53216,72500,3,2,Milwaukee,1532,4791,1943,32,47,,Sold,,,http://www.redfin.com/WI/Milwaukee/3946-N-36th-St-53216/home/57753064,METROMLS,1639094,N,Y,43.0888016,-87.9580805
PAST SALE,,Condo/Co-op,1855 N Cambridge Ave,Milwaukee,WI,53202,3225000,1,1,,,,1963,,,,,,,http://www.redfin.com/WI/Milwaukee/1855-N-Cambridge-Ave-53202/home/58030592,,,N,Y,43.0557295,-87.8928267
PAST SALE,November-22-2019,Multi-Family (2-4 Unit),2944 N 7th St Unit 2944A,Milwaukee,WI,53212,35000,5,2,Milwaukee,2223,5227,1905,35,16,,Sold,,,http://www.redfin.com/WI/Milwaukee/2944-N-7th-St-53212/unit-2944A/home/169223770,METROMLS,1661351,N,Y,43.0722309,-87.9194799
PAST SALE,,Multi-Family (2-4 Unit),2841 N 48th St #2843,Milwaukee,WI,53210,59000,4,2,,2427,5000,1924,,24,,,,,http://www.redfin.com/WI/Milwaukee/2841-N-48th-St-53210/unit-2843/home/90219313,,,N,Y,43.0707071,-87.9740018
PAST SALE,October-28-2019,Multi-Family (2-4 Unit),3307 N Summit Ave,Milwaukee,WI,53211,305000,,,Milwaukee,4395,10890,1903,60,69,,Sold,,,http://www.redfin.com/WI/Milwaukee/3307-N-Summit-Ave-53211/home/90213257,METROMLS,1660758,N,Y,43.0778361,-87.8758226
PAST SALE,October-31-2019,Multi-Family (2-4 Unit),1745 N 57th St #1747,Milwaukee,WI,53208,172000,4,2,Milwaukee,2204,5227,1926,57,78,,Sold,,,http://www.redfin.com/WI/Milwaukee/1745-N-57th-St-53208/unit-1747/home/58069976,METROMLS,1659888,N,Y,43.0540427,-87.9845408
PAST SALE,,Multi-Family (2-4 Unit),1237 N 34th St #1239,Milwaukee,WI,53208,62000,4,2,,2120,3840,1906,,29,,,,,http://www.redfin.com/WI/Milwaukee/1237-N-34th-St-53208/unit-1239/home/90365752,,,N,Y,43.0467379,-87.9568125
PAST SALE,October-18-2019,Multi-Family (2-4 Unit),1406 N 63rd St,Milwaukee,WI,53213,280155,3,2,Wauwatosa,2103,4791,1928,70,133,,Sold,,,http://www.redfin.com/WI/Wauwatosa/1406-N-63rd-St-53213/home/90307675,METROMLS,1656912,N,Y,43.0499103,-87.9906631
PAST SALE,November-5-2019,Multi-Family (2-4 Unit),223 E Burleigh St #25,Milwaukee,WI,53212,31000,8,2,Milwaukee,6954,6534,1910,52,4,,Sold,,,http://www.redfin.com/WI/Milwaukee/223-E-Burleigh-St-53212/unit-25/home/168179030,METROMLS,1650245,N,Y,43.074518,-87.908625
PAST SALE,October-18-2019,Multi-Family (2-4 Unit),2728 W Mckinley Blvd #2730,Milwaukee,WI,53208,129000,,,Cold Spring Park,,5227,1902,70,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2728-W-McKinley-Blvd-53208/unit-2730/home/58057096,METROMLS,1650171,N,Y,43.0475819,-87.9486514
PAST SALE,September-18-2019,Multi-Family (2-4 Unit),4110 W Fairmount Ave #4112,Milwaukee,WI,53209,30100,5,2,Milwaukee,2200,10018,1930,100,14,,Sold,,,http://www.redfin.com/WI/Milwaukee/4110-W-Fairmount-Ave-53209/unit-4112/home/90348283,METROMLS,1636541,N,Y,43.1086917,-87.9643003
PAST SALE,October-31-2019,Multi-Family (2-4 Unit),8645 W Fond Du Lac Ave,Milwaukee,WI,53225,265000,,,Milwaukee,4102,9583,1960,57,65,,Sold,,,http://www.redfin.com/WI/Milwaukee/8645-W-Fond-Du-Lac-Ave-53225/home/58066517,METROMLS,1658896,N,Y,43.1228931,-88.0187857
PAST SALE,October-31-2019,Multi-Family (2-4 Unit),3453 N Oakland Ave,Milwaukee,WI,53211,225000,6,2,Milwaukee,2234,3049,1905,57,101,,Sold,,,http://www.redfin.com/WI/Milwaukee/3453-N-Oakland-Ave-53211/home/90213675,METROMLS,1629033,N,Y,43.0807608,-87.8880794
PAST SALE,,Multi-Family (2-4 Unit),2973 N 36th St,Milwaukee,WI,53210,15000,4,2,,1882,4200,1920,,8,,,,,http://www.redfin.com/WI/Milwaukee/2973-N-36th-St-53210/home/90219757,,,N,Y,43.073165,-87.958846
PAST SALE,,Multi-Family (2-4 Unit),2436 N Holton St,Milwaukee,WI,53212,28000,5,2,,1582,3600,1900,,18,,,,,http://www.redfin.com/WI/Milwaukee/2436-N-Holton-St-53212/home/90222777,,,N,Y,43.0629065,-87.9048811
PAST SALE,November-22-2019,Multi-Family (2-4 Unit),5734 N 76th St,Milwaukee,WI,53218,200000,,,Milwaukee,,9583,1959,35,,,Sold,,,http://www.redfin.com/WI/Milwaukee/5734-N-76th-St-53218/home/58075226,METROMLS,1660077,N,Y,43.1223133,-88.0055791
PAST SALE,November-15-2019,Multi-Family (2-4 Unit),4127 N 84th St #4129,Milwaukee,WI,53222,176000,6,2,Milwaukee,2192,6534,1955,42,80,,Sold,,,http://www.redfin.com/WI/Milwaukee/4127-N-84th-St-53222/unit-4129/home/146368523,METROMLS,1663472,N,Y,43.092431,-88.017939
PAST SALE,July-22-2019,Multi-Family (2-4 Unit),3359 S Pennsylvania Ave #3361,Milwaukee,WI,53207,290900,6,2,Milwaukee,2806,5662,1926,158,104,,Sold,,,http://www.redfin.com/WI/Milwaukee/3359-S-Pennsylvania-Ave-53207/unit-3361/home/90378289,METROMLS,1651080,N,Y,42.9832423,-87.8799367
PAST SALE,July-1-2019,Multi-Family (2-4 Unit),1129 E Idaho St #1131,Milwaukee,WI,53207,203500,4,2,Milwaukee,2480,3049,1914,179,82,,Sold,,,http://www.redfin.com/WI/Milwaukee/1129-E-Idaho-St-53207/unit-1131/home/90238765,METROMLS,1639455,N,Y,42.9908168,-87.8945866
PAST SALE,July-9-2019,Multi-Family (2-4 Unit),2825 N Murray Ave #2827,Milwaukee,WI,53211,287000,6,2,Milwaukee,3775,4791,1909,171,76,,Sold,,,http://www.redfin.com/WI/Milwaukee/2825-N-Murray-Ave-53211/unit-2827/home/90221858,METROMLS,1627116,N,Y,43.0700505,-87.8858429
PAST SALE,,Multi-Family (2-4 Unit),1012 E Land Pl #1014,Milwaukee,WI,53202,279000,4,3,,2973,3000,1911,,94,,,,,http://www.redfin.com/WI/Milwaukee/1012-E-Land-Pl-53202/unit-1014/home/90226534,,,N,Y,43.055381,-87.8989163
PAST SALE,July-15-2019,Multi-Family (2-4 Unit),2354 N Booth St #2356,Milwaukee,WI,53212,180000,5,2,Milwaukee,2239,4791,1889,165,80,,Sold,,,http://www.redfin.com/WI/Milwaukee/2354-N-Booth-St-53212/unit-2356/home/90361466,METROMLS,1641596,N,Y,43.061449,-87.9037707
PAST SALE,July-17-2019,Multi-Family (2-4 Unit),2463 W Chambers St #2465,Milwaukee,WI,53206,27000,5,2,Milwaukee,2318,5662,1909,163,12,,Sold,,,http://www.redfin.com/WI/Milwaukee/2463-W-Chambers-St-53206/unit-2465/home/90359385,METROMLS,1642973,N,Y,43.0731288,-87.9440563
PAST SALE,November-20-2019,Multi-Family (2-4 Unit),10931 W Langlade St #10933,Milwaukee,WI,53225,214900,6,2,Milwaukee,2451,6969,1973,37,88,,Sold,,,http://www.redfin.com/WI/Milwaukee/10931-W-Langlade-St-53225/unit-10933/home/58058274,METROMLS,1662111,N,Y,43.127225,-88.048749
PAST SALE,July-2-2019,Multi-Family (2-4 Unit),7430 W Burleigh St Unit 7430A,Milwaukee,WI,53210,118000,3,2,Milwaukee,1531,3920,1948,178,77,,Sold,,,http://www.redfin.com/WI/Milwaukee/7430-W-Burleigh-St-53210/unit-7430A/home/145603103,METROMLS,1639943,N,Y,43.075618,-88.005696
PAST SALE,July-2-2019,Multi-Family (2-4 Unit),5151 N 51st Blvd Unit 5151A,Milwaukee,WI,53218,75000,4,2,Milwaukee,2430,6098,1910,178,31,,Sold,,,http://www.redfin.com/WI/Milwaukee/5151-N-51st-Blvd-53218/unit-5151A/home/160390994,METROMLS,1621246,N,Y,43.1112993,-87.9766317
PAST SALE,July-24-2019,Multi-Family (2-4 Unit),5363 N 52nd St Unit 5363A,Milwaukee,WI,53218,114760,5,2,Milwaukee,1915,871,1955,156,60,,Sold,,,http://www.redfin.com/WI/Milwaukee/5363-N-52nd-St-53218/unit-5363A/home/162605689,METROMLS,1630566,N,Y,43.1151889,-87.9777331
PAST SALE,July-5-2019,Multi-Family (2-4 Unit),2630 N 18th St,Milwaukee,WI,53206,7500,4,2,Milwaukee,1838,4356,1905,175,4,,Sold,,,http://www.redfin.com/WI/Milwaukee/2630-N-18th-St-53206/home/165089507,METROMLS,1635892,N,Y,43.0666284,-87.9348053
PAST SALE,July-12-2019,Multi-Family (2-4 Unit),2554 N Dousman St Unit A,Milwaukee,WI,53212,240000,4,2,Belleview Park,1740,3484,1897,168,138,,Sold,,,http://www.redfin.com/WI/Milwaukee/2554-N-Dousman-St-53212/unit-A/home/166648936,METROMLS,1637111,N,Y,43.0650445,-87.8964837
PAST SALE,July-17-2019,Multi-Family (2-4 Unit),1626 N 38th St #1628,Milwaukee,WI,53208,11000,4,2,Milwaukee,2455,5227,1910,163,4,,Sold,,,http://www.redfin.com/WI/Milwaukee/1626-N-38th-St-53208/unit-1628/home/58055629,METROMLS,1624227,N,Y,43.0521763,-87.9611502
PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2221 N 62nd St Unit 2221A,Wauwatosa,WI,53213,211000,3,2,Milwaukee,1665,4791,1922,161,127,,Sold,,,http://www.redfin.com/WI/Wauwatosa/2221-N-62nd-St-53213/unit-2221A/home/58059972,METROMLS,1637736,N,Y,43.0593491,-87.9900466
PAST SALE,,Multi-Family (2-4 Unit),3700 N 15th St,Milwaukee,WI,53206,85000,6,2,,2844,4375,1923,,30,,,,,http://www.redfin.com/WI/Milwaukee/3700-N-15th-St-53206/home/90212954,,,N,Y,43.084807,-87.9293406
PAST SALE,July-2-2019,Multi-Family (2-4 Unit),3863 S 75th St,Milwaukee,WI,53220,285000,,,Milwaukee,,10454,,178,,,Sold,,,http://www.redfin.com/WI/Milwaukee/3863-S-75th-St-53220/home/90246506,METROMLS,1646243,N,Y,42.9742236,-88.0073608
PAST SALE,,Multi-Family (2-4 Unit),330 E Locust St,Milwaukee,WI,53212,27500,4,2,,2068,4320,1903,,13,,,,,http://www.redfin.com/WI/Milwaukee/330-E-Locust-St-53212/home/90360351,,,N,Y,43.0713175,-87.9067589
PAST SALE,,Multi-Family (2-4 Unit),2953 N Booth St #2955,Milwaukee,WI,53212,170000,5,2,,1690,6000,1909,,101,,,,,http://www.redfin.com/WI/Milwaukee/2953-N-Booth-St-53212/unit-2955/home/90360409,,,N,Y,43.0723064,-87.9043857
