,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,down_payment,loan_amount,mortgage_payment,property_tax,insurance_payment,RegionName,rent_per_sqft,rent,vacancy,maintenance,capex,property_management,water,electricity,garbage,monthly_cashflow,coc_return
9997,PAST SALE,,Multi-Family (2-4 Unit),5151 N 51st Blvd,Milwaukee,WI,53218,75000,4.0,2.5,,2430.0,6000.0,1910.0,,31.0,,,,,http://www.redfin.com/WI/Milwaukee/5151-N-51st-Blvd-53218/home/90202720,,,N,Y,43.1112993,-87.9766317,15000.0,60000.0,-283.98104421355885,-121.06249999999999,-28.125,53218.0,0.8027777779999999,1950.7500005399997,-195.075000054,-195.075000054,-195.075000054,-195.075000054,-50,-100,-50,537.2814561104412,0.429825164888353
9998,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.9621659372340482,2630.561672397888,-263.0561672397888,-263.0561672397888,-263.0561672397888,-263.0561672397888,-50,-100,-50,656.3894297494677,0.31506692627974453
10100,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.75,2050.5,-205.05,-205.05,-205.05,-205.05,-50,-100,-50,308.35242631073555,0.14800916462915306
10101,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.803308824,2196.246324816,-219.62463248160003,-219.62463248160003,-219.62463248160003,-219.62463248160003,-50,-100,-50,395.8002212003357,0.18998410617616115
10103,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.7945588240000001,2172.323824816,-217.2323824816,-217.2323824816,-217.2323824816,-217.2323824816,-50,-100,-50,381.44672120033545,0.183094426176161
10104,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.705263158,1928.1894739719999,-192.8189473972,-192.8189473972,-192.8189473972,-192.8189473972,-50,-100,-50,234.96611069393543,0.11278373313308901
10105,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.715789474,1956.9684219160001,-195.6968421916,-195.6968421916,-195.6968421916,-195.6968421916,-50,-100,-50,252.2334794603354,0.12107207014096098
10106,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.6990000000000001,1911.0660000000003,-191.10660000000004,-191.10660000000004,-191.10660000000004,-191.10660000000004,-50,-100,-50,224.6920263107354,0.10785217262915299
10107,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.6403424129999999,1750.696157142,-175.0696157142,-175.0696157142,-175.0696157142,-175.0696157142,-50,-100,-50,128.4701205959352,0.0616656578860489
10108,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.726666667,1986.7066675780002,-198.67066675780003,-198.67066675780003,-198.67066675780003,-198.67066675780003,-50,-100,-50,270.07642685753535,0.12963668489161698
10109,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.755613126,2065.846286484,-206.58462864839998,-206.58462864839998,-206.58462864839998,-206.58462864839998,-50,-100,-50,317.56019820113534,0.15242889513654495
10110,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.73402418,2006.8221081200002,-200.68221081200002,-200.68221081200002,-200.68221081200002,-200.68221081200002,-50,-100,-50,282.1456911827356,0.1354299317677131
10111,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.714453453,1953.315740502,-195.3315740502,-195.3315740502,-195.3315740502,-195.3315740502,-50,-100,-50,250.04187061193517,0.12002009789372889
10112,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.700560448,1915.332264832,-191.5332264832,-191.5332264832,-191.5332264832,-191.5332264832,-50,-100,-50,227.2517852099354,0.10908085690076899
10113,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.713333333,1950.253332422,-195.02533324220002,-195.02533324220002,-195.02533324220002,-195.02533324220002,-50,-100,-50,248.20442576393526,0.11913812436668894
10114,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.7571651090000001,2070.089408006,-207.00894080060004,-207.00894080060004,-207.00894080060004,-207.00894080060004,-50,-100,-50,320.10607111433535,0.15365091413488097
10115,PAST SALE,,Multi-Family (2-4 Unit),2863 N 48th St,Milwaukee,WI,53210,125000,6.0,2.0,,2734.0,5000.0,1925.0,,46.0,,,,,http://www.redfin.com/WI/Milwaukee/2863-N-48th-St-53210/home/90318918,,,N,Y,43.0711402,-87.9739927,25000.0,100000.0,-473.3017403559314,-201.77083333333334,-46.875,53210.0,0.6805444359999999,1860.6084880239998,-186.0608488024,-186.0608488024,-186.0608488024,-186.0608488024,-50,-100,-50,194.4175191251354,0.093320409180065
10234,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.9621659372340482,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10324,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.86875,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10325,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.923076923,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10326,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.9409722220000001,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10327,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.84375,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10328,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.865051903,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10329,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.761111111,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10330,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.8201596640000001,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10331,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.902272727,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10332,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.913528591,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10334,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.9928571429999999,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10335,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,1.0,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10336,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.952991453,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10337,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.909375,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10339,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.926666667,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10340,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.926523517,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10341,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.9,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10342,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.8517350159999999,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10344,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.9375,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10345,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.9285714290000001,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10346,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.9944444440000001,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10347,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.99375,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10348,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,1.066544118,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10349,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,1.0285947709999999,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10350,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,1.003095975,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10351,PAST SALE,July-19-2019,Multi-Family (2-4 Unit),2649 N 1st St,Milwaukee,WI,53212,115000,,,Milwaukee,,6098.0,1903.0,161.0,,,Sold,,,http://www.redfin.com/WI/Milwaukee/2649-N-1st-St-53212/unit-2651/home/90361722,METROMLS,1631850.0,N,Y,43.0668141,-87.91151140000001,23000.0,92000.0,-435.4376011274569,-185.62916666666663,-43.125,53212.0,0.933333333,2283.4181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-228.34181802886087,-50,-100,-50,505.8591403790417,0.26392650802384787
10352,PAST SALE,July-26-2019,Multi-Family (2-4 Unit),2643 N 56th St,Milwaukee,WI,53210,87700,6.0,2.0,Milwaukee,2580.0,3920.0,1927.0,154.0,34.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/2643-N-56th-St-53210/unit-2645/home/90363152,METROMLS,1628434.0,N,Y,43.067106700000004,-87.983673,17540.0,70160.0,-332.0685010337215,-141.56241666666665,-32.887499999999996,53210.0,0.9621659372340482,2482.3881180638446,-248.23881180638446,-248.23881180638446,-248.23881180638446,-248.23881180638446,-50,-100,-50,782.9144531379183,0.5356313248378004
10454,PAST SALE,July-26-2019,Multi-Family (2-4 Unit),2643 N 56th St,Milwaukee,WI,53210,87700,6.0,2.0,Milwaukee,2580.0,3920.0,1927.0,154.0,34.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/2643-N-56th-St-53210/unit-2645/home/90363152,METROMLS,1628434.0,N,Y,43.067106700000004,-87.983673,17540.0,70160.0,-332.0685010337215,-141.56241666666665,-32.887499999999996,53210.0,0.75,1935.0,-193.5,-193.5,-193.5,-193.5,-50,-100,-50,454.4815822996118,0.31093380773063517
10455,PAST SALE,July-26-2019,Multi-Family (2-4 Unit),2643 N 56th St,Milwaukee,WI,53210,87700,6.0,2.0,Milwaukee,2580.0,3920.0,1927.0,154.0,34.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/2643-N-56th-St-53210/unit-2645/home/90363152,METROMLS,1628434.0,N,Y,43.067106700000004,-87.983673,17540.0,70160.0,-332.0685010337215,-141.56241666666665,-32.887499999999996,53210.0,0.803308824,2072.53676592,-207.25367659200003,-207.25367659200003,-207.25367659200003,-207.25367659200003,-50,-100,-50,537.0036418516117,0.367391317116268
10457,PAST SALE,July-26-2019,Multi-Family (2-4 Unit),2643 N 56th St,Milwaukee,WI,53210,87700,6.0,2.0,Milwaukee,2580.0,3920.0,1927.0,154.0,34.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/2643-N-56th-St-53210/unit-2645/home/90363152,METROMLS,1628434.0,N,Y,43.067106700000004,-87.983673,17540.0,70160.0,-332.0685010337215,-141.56241666666665,-32.887499999999996,53210.0,0.7945588240000001,2049.9617659200003,-204.99617659200004,-204.99617659200004,-204.99617659200004,-204.99617659200004,-50,-100,-50,523.4586418516121,0.35812449841615424
10458,PAST SALE,July-26-2019,Multi-Family (2-4 Unit),2643 N 56th St,Milwaukee,WI,53210,87700,6.0,2.0,Milwaukee,2580.0,3920.0,1927.0,154.0,34.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/2643-N-56th-St-53210/unit-2645/home/90363152,METROMLS,1628434.0,N,Y,43.067106700000004,-87.983673,17540.0,70160.0,-332.0685010337215,-141.56241666666665,-32.887499999999996,53210.0,0.705263158,1819.5789476399998,-181.957894764,-181.957894764,-181.957894764,-181.957894764,-50,-100,-50,385.22895088361156,0.26355458441296115
10459,PAST SALE,July-26-2019,Multi-Family (2-4 Unit),2643 N 56th St,Milwaukee,WI,53210,87700,6.0,2.0,Milwaukee,2580.0,3920.0,1927.0,154.0,34.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/2643-N-56th-St-53210/unit-2645/home/90363152,METROMLS,1628434.0,N,Y,43.067106700000004,-87.983673,17540.0,70160.0,-332.0685010337215,-141.56241666666665,-32.887499999999996,53210.0,0.715789474,1846.73684292,-184.67368429200002,-184.67368429200002,-184.67368429200002,-184.67368429200002,-50,-100,-50,401.523688051612,0.2747026372074883
