RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
"Modesto, CA",102,93.40068832,93.40078775,92.97658863,93.10526316,93.65969626,93.48802395,92.49878227,92.41906755,92.0437571,90.82833807,90.625,89.20454545,87.2015561,85.4808935,85.76012831,85.1832554,84.94089743,84.29106808,84.29106808,84.39366398,84.42450914,84.49538876,83.06188925,83.00110742,82.05590622,81.55104111,82.3699422,83.42245989,84.34661673,85.29868115,86.34981069,88.88573873,90.2146313,93.11042859,94.26847662,96.86609687,97.76536313,101.9362187,106.2765957,109.7791386,114.437124,118.9391307,121.9971738,123.2638889,127.2117962,127.3450842,130.0695199,131.1077511,132.2759149,133.3249123,135.6334842,138.101983,141.7240169,142.1252414,143.2291667,143.2291667,144.939378,145.6059761,144.9275362,146.2213554,145.2803841,147.5362019,148.785105,150.3554522,151.3907993,153.2115189,154.2856902,154.702381,155.0075988,156.3666301,157.3942185,158.2497213,159.9310501,161.6694139,163.236715,165.1193634,166.2971175,170.1695446,170.2025072,171.0243722,171.3596412,171.2180321,172.4975705,173.3639916,172.78528,174.0785515,175.7402504,178.8246888,180.5555556,182.0276498,183.1241187,185.5912627,187.5,188.4253028,188.0699088,187.8499798,190.0584795,191.4215342,194.6038251,196.4767838,197.538024,197.9936642,197.9345955,198.9831639,199.0134703,199.6734035,199.6734035,199.904352,200.6322957,201.1173184,202.0668426,202.7294065,204.4487594,204.5454545,205.1761364,206.4455569
"Portland, ME",103,158.5820896,157.5,157.7657807,156.1951754,158.3836751,159.1314418,158.7330397,159.312749,158.8592789,157.772384,156.1755952,156.1008862,154.1411752,155.9375,156.5095398,158.0952381,159.5293349,160.3230538,161.0824742,160.9492481,160.6514192,159.4870196,159.8126571,158.6507937,157.4162679,158.0882353,158.9776767,161.5384615,160.472973,161.5598886,161.7002629,161.908078,162.6728111,162.601626,163.7117904,161.8285694,161.6859703,160.9311741,162.3076923,162.8787879,163.640873,165.0605601,164.4188596,163.6023683,162.9736874,163.1664853,162.1338912,162.8227969,162.037037,162.037037,163.1622916,165.6392477,168.1308411,168.6173609,168.2535828,167.6229508,167.4636521,167.2871728,168.0447764,168.0911681,166.7881579,167.3216885,168.5950413,170.8689459,173.6111111,175.2373418,176.8106312,177.208231,176.1870504,176.9106999,176.984127,177.0631068,178.2035288,178.9772727,182.7119883,185.1135362,187.4375,188.1502133,188.1748769,189.6436013,192.0279354,190.7467532,192.1182266,192.4666973,192.7097713,196.969697,197.39819,200,201.5901494,205.9752747,206.3796636,205.5194805,203.6498958,202.3121387,202.6901239,204.0233236,205.1766139,207.3448427,206.4285714,208.3333333,214.3608414,213.316913,212.1447585,212.5366569,211.76805,211.4285714,210.6086476,213.5022335,213.5030437,212.6274267,217.1681016,223.2142857,221.7777778,223.2142857,224.8953975,224.8953975
"Durham, NC",104,117.8511555,117.9861645,118.409294,119.0088034,117.8537055,117.366548,117.0870871,116.4254248,116.0351376,115.4806492,115.1229723,113.1699326,112.5482625,111.690566,113.1096371,114.3830128,114.1651739,113.2,112.6949564,112.2159091,110.953197,110.9154056,110.0692259,108.6987522,110.2022059,111.5355594,114.066184,114.387392,113.3333333,111.680622,111.2976779,110.7266436,110.5398458,109.75,109.4325718,109.8174953,109.8130841,112.0689655,116.0914179,117.7199504,117.0351105,118.4769397,116.6797181,115.8245941,116.4790997,116.3239856,116.0249151,115.743469,115.2297759,118.4377918,119.8717949,122.3490196,124.7919144,123.5234268,125.1916916,125.0734679,124.6387283,126.9739396,125.2429979,125.3304095,124.1360691,124.9038462,126.2776243,128.2553652,128.2117163,129.0805785,128.2935923,128.8989806,130.6963135,130.9165777,131.4813476,130.4434613,131.5162907,129.053148,132.1057851,134.2964161,135.8546702,136.7481203,136.9777831,136.9612856,136.116644,136.9330238,135.6263982,135.2548037,135.3312782,137.7880184,140.1904957,142.1298261,143.3970461,145.0236967,146.0227273,145.5396825,145.2095027,148.0324544,148.0836237,148.1451201,149.9840409,152.2101751,153.9225422,155.7971014,158.4036207,157.6271893,157.8165615,156.7063832,158.4721068,159.1915641,160,161.9318182,160.9180846,162.0138889,161.7889462,163.1944444,162.8256513,163.5001043,161.987041,161.7683686
"Santa Rosa, CA",105,256.7793189,256.0409955,258.6574762,257.1083583,252.9519689,252.0194465,251.7857143,251.0870082,248.8687783,244.2715089,239.66857,235.3542883,227.3662551,224.5376486,224.7612097,224.7075284,227.6083356,227.0833333,225.2996698,220.9192313,222.0820724,220.6434886,216.2469646,215.5167352,213.5207497,212.0558509,214.7410359,217.8825623,228.0385277,232.7849246,241.902834,247.2253241,245.9875607,248.559322,253.5130971,249.1666667,252.9325513,256.9922248,267.2330905,275.4499223,283.3850932,290.6976744,290.4540163,291.0284464,291.1646586,295.5801105,295.0619243,301.0733195,294.3686007,295.4866008,303.514377,304.107425,314.7818322,312.8781331,313.4328358,315.9274943,317.9548343,316.1162355,322.6290516,326.1376896,319.1489362,319.9862742,329.6344648,337.403599,337.6653738,344.198038,343.8414761,346.7741935,347.2222222,346.9320672,351.2658228,355.5268261,350.8634223,351.6858881,354.5328246,362.056213,368.3035714,369.3056413,375,374.4834711,376.4746322,374.3477296,373.3239238,375.0121773,375.8169935,384.7340015,391.5431465,395.7825203,399.0007138,405.1997464,401.2841091,404.4427244,404.5751634,410.7647011,423.4222342,431.8910256,432.5521831,431.4288635,430.3362069,431.0679612,437.2937294,435.6010799,427.8656126,419.1547831,418.4357542,411.2728669,410.9985035,411.3924051,409.3112948,408.6314572,417.5500314,425.2807602,435.9116022,437.4488962,433.4490741,431.2152992
"Lexington, KY",106,98.55148261,98.94845361,99.06015038,99.19117647,98.63687628,98.51742031,98.30927081,98.14741333,97.86484795,97.34188922,96.51287554,96.01648352,95.77292985,95.36423841,95.8994709,95.6639285,96.16192554,96.31363871,96.30318032,96.54725728,96.43687064,95.73051681,95.35315605,94.78398314,94.77459016,95.36789463,95.85652443,97.129004,97.79353337,97.80298004,97.78643911,96.53056568,95.91818182,95.97615352,95.44452608,95.83647175,96.05165954,95.51470588,95.19349137,96.4874124,96.98529412,97.06698375,97.39130435,97.37631184,98.14396965,98.42900302,98.5860185,98.13359528,98.05106428,99.11361805,99.80424144,100.3521127,100.8236102,100.7373883,100.6096197,100.5544355,100.3559986,100.0788644,99.96416667,100.2279635,100.5305432,100.6042209,101.3254813,102.5756891,103.472185,103.2415308,103.4505208,103.5379813,103.3600168,103.8156671,103.8843722,103.5163967,104.1150965,105.0592885,106.5114444,107.7423354,109.5219048,111.412844,111.9791667,111.9269712,112.4675325,112.9523132,113.6791323,113.0289326,113.5749951,114.3459053,117.003367,117.6134454,118.5945777,118.8760807,119.421072,119.2865468,119.7230539,119.6212121,120.7937877,119.3308015,121.2622158,122.875,124.3248328,125.3943218,126.6163793,127.8825996,127.6302349,127.4900398,127.2207792,126.4879357,127.6362005,128.4562835,128.0207704,129.1612228,129.4549671,130.8437777,132.7741619,132.3657067,132.0464934,131.5869504
"Lafayette, LA",107,94.83936969,96.27937337,98.12126388,96.51699538,97.99203049,96.82058736,100.2615519,105.0325448,108.6206897,109.5534787,107.8414097,105.708349,94.78973582,92.16073781,92.98361771,94.92600423,95.23809524,98.17565795,98.84615385,99,101,101.1673372,99.91666667,99.73649539,102.4973497,101.5670342,102.3471955,104.1497519,101.3348165,100.6041622,99.88702281,99.32291667,99.56521739,98.900977,98.71175523,98.89879747,99.88505747,99.92307692,102.4336283,103.3240997,105.3389851,106,107.0577084,105.8095238,106.2265164,108.974359,106.537273,108.9854163,110.0818833,110.3212577,110.4395604,110.4761905,110.4706534,111.3450292,110.4377104,111.3450292,110.4395604,110.4673807,111.7893756,111.0454522,114.1769186,117.4628034,117.4628034,116.8224299,114.1975309,115.6715137,117.0411985,114.572906,115.4620853,114.4518966,115.0864277,114.3673786,113.7123746,120.597901,123.8160377,126.9717195,126.5028309,124.3973685,120.3598648,119.1538462,121.0131208,120.5469846,119.5104895,119.6075799,116.9709263,115.4219144,117.4262735,119.3465909,120.3533462,120.1414711,118.8653452,119.2847594,119.221076,119.375,120.1828363,118.3482297,118.7599449,118.2029157,118.2182212,114.9049881,114.5984742,114.312202,114.0670554,112.6025951,112.4546329,111.1985137,112.7027827,110.9125501,111.1111111,111.3694029,110.411269,110.8478732,110.4445507,109.6759143,108.3251232,109.3354836
"Lansing, MI",108,92.93732742,93.08357315,91.58608898,91.31630206,91.08710331,90.74699353,90.09009009,89.86742424,87.77027027,86.03316327,84.88458675,82.84339925,81.92601787,81.28698225,80.74162679,81.46487294,82.05025641,81.92207449,82.06896552,81.77083333,81.47970427,80.16843522,78.29301278,77.17987045,77.25316418,77.16738197,77.97658959,78.94043546,80.10688836,80.52049506,79.60306043,79.26587302,77.37873134,76.85897436,76.91231343,76.38376384,77.79349364,79.20489297,80.55162659,82.23570191,82.72624434,83.82921534,85.0591716,84.98956166,85.45972915,83.86476544,83.22470054,82.76109687,82.62108262,83.78378378,83.98096749,86.43598616,88.79650004,88.7241868,89.48925475,89.12009512,89.14767096,87.21348073,85.70648784,84.48265112,84.22184855,84.17997097,87.34798535,90.09009009,90.6035399,91.70305677,91.08409321,90.05629022,89.97584541,88.94736842,87.82053501,84.97164461,86.0745614,86.59240924,89.9,92.12125652,92.82344824,93.53741497,94.53781513,94.47674419,93.64583333,92.55509661,92.19348659,91.73622705,90.64814815,92.12091179,94.68956064,98.8179669,100.7100063,103.7267081,104.5940171,104.1297935,103.7485999,104.1690793,104.5955115,102.687747,104.6168728,106.2024577,104.1666667,107.8341014,109.1263651,111.4208022,110.652304,110.2892157,110.0063776,108.1426304,106.9047619,105.8904885,106.4568923,109.1956079,111.9483647,114.4721777,116.144887,118.1293076,117.3469388,115.1762555
"Fayetteville, AR",109,91.6005291,90.97116844,91.29955947,91.10132047,90.98156151,90.85009734,90.30480956,89.78225614,88.87845371,88.5126067,87.52093027,86.19654914,85.02764781,84.47098976,84.1623073,83.45347313,84.24410734,84.02512305,84.74937199,85.54643875,85.70974769,86.40087357,87.21884274,87.8112713,87.24983919,87.43169399,88.52663432,89.88195616,90.45064095,90.81684424,90.90407477,91.04824846,90.26717557,90.27867384,90.27867384,89.98940678,89.96378686,90.47898463,91.12466125,92.00968523,92.43938674,92.59259259,92.52645503,92.10526316,92.64524104,93.2009627,93.66197183,93.84057971,94.16666667,95.1215028,96.08298395,96.50112808,96.61620659,96.8710733,97.20762155,98.22245179,97.44618958,97.10451977,96.17507886,96.20487931,96.39717753,97.13891779,98.36950231,99.00689285,99.96624596,99.9430552,99.97058824,100,100.6557377,100.2210557,100.9917126,101.1908307,102.2510232,102.5168237,104.0046485,105.4421055,107.4168798,107.995034,108.9988081,108.8603044,109.4091904,109.5206391,109.6938776,110.6248886,111.7109635,112.3780175,113.1533601,114.8706725,115.2321826,115.7645089,116.2760178,116,116.2760178,116.5136278,117,116.921559,118.3294664,118.3103166,119.3317422,119.836818,119.4387963,119.8942811,120.4417671,121.9228983,122.6486676,122.7151808,122.8767527,123.1835031,122.7637261,123.6111111,123.8428545,124.7213745,125,125.9382481,126.5603329,125.8581236
"Pensacola, FL",110,98.42236441,98.02728481,98.03773798,97.61360133,97.00460829,96.26358696,95.75757576,95.51115625,94.2408377,93.53932584,92.59274218,91.47254576,90.9530515,91.05664127,90.39812646,89.65153115,90.15051367,89.93313288,89.25318761,89.33935129,89.47368421,89.06783797,87.97752809,88.46153846,87.71276596,88.14102564,88.58436134,88.72239748,88.0369465,88.57047364,88.38842975,88.24901052,88.71882794,87.71159875,89.14100486,89.70588235,89.75918231,90.28537748,90.4282832,91.99356652,92.99664643,93.0353146,93.09070753,93.04652066,92.47410116,91.66094292,92.039801,92.69627278,92.15021791,92.66151685,93.76579125,94.5266295,95.75320513,96.18447246,95.80771381,96.38418079,96.53133622,96.02224245,95.02239797,94.50171821,94.90666667,94.21965318,93.31840239,95.47016589,95.43766578,96.48783864,96.2331592,96.14570969,96.5238764,96.77342805,96.5309129,96.44751516,97.31040877,98.7791343,100,100.8378378,101.3938645,102.8728628,103.1078626,103.4247592,103.3591731,104.6897076,105.1012461,105.301579,107.9349686,109.0619017,110.137741,110.5546849,111.1111111,112.4622356,111.794832,111.8431643,113.4959529,112.9720102,113.1313559,115.3543777,116.5354331,117.679558,118.0688468,119.8947368,120.9452698,121.0438396,120.526741,121.1554309,123.2638889,122.372346,122.3940914,121.9107831,123.1829726,124.8926439,125.6629131,126.5576324,127.461219,129.9092559,127.7972028,126.9834921
"Visalia, CA",111,104.7511312,100.0721004,100.0334672,101.2695694,99.58976722,99.07980233,97.13228492,96.19200244,94.53781513,94.11764706,92.52912954,90.98771051,89.03950426,87.83932556,87.375,86.61524209,86.82687975,86.06027987,86.25670656,86.25670656,86.6,85.15287569,84.32790838,83.72388953,83.96130346,83.33333333,85.94917788,85.96955659,87.33624454,91.16708369,93.40698964,94.89182692,94.89182692,95.69120287,95.97478273,96.09375,96.09375,98.08340452,99.95681818,104.0039954,105.0946431,106.888361,108.6605257,110.0946372,112.1338912,111.3127579,111.6889822,112.9492576,113.3799534,112.9784689,114.3762586,115.0880759,116.2522755,117.0759566,118.5539565,119.3092327,119.7100315,119.9662663,119.7411003,119.7712418,119.3656716,120.6287566,122.4401538,124.3561654,123.4312417,124.9744898,125.7783019,125.5495848,125.12846,124.4357977,125.1532202,124.6655682,127.4271845,127.7013752,128.0918728,128.917609,130.5598529,132.7955902,134.2380192,134.9862259,135.5495675,135.4822758,135.0506757,135.5129359,136.8625619,136.8597817,136.5771812,138.1090909,138.4,139.4689469,140.4669261,140.0781079,139.6387998,140.9365559,141.1043631,140.8642555,143.3410823,143.8876234,145.2658228,146.6190476,148.2484725,147.8550296,148.3471074,148.4519526,147.8576803,147.9509835,147.4029013,147.8885562,148.1478895,148.3302412,150.2138057,151.4084507,151.75,151.9348497,152.375751,152.7550464
"Shreveport, LA",112,99.59933645,100.1964079,101.1594203,102.7545122,101.4182306,102.6056257,103.1652235,102.3968447,100.9389671,101.0872626,100.990099,100,98.94109861,100.0957854,100.3820961,100.619195,102.0562667,101.7915309,102.7777778,103.5747915,104.3554066,104.2927463,104.3103448,104.0197461,104.8527097,106.2233467,107.1794872,108.6428328,106.410626,106.7647059,105.9405941,106.0874704,106.7600702,106.5292096,106.4441887,106.4411977,107.4638531,106.8417533,107.6803321,108.9015152,108.373494,108.3345872,108.0323606,107.4765322,106.685633,105.9978219,105.0862091,104.9612425,105.0632911,106.3561989,106.8397404,105.0209916,105.3582179,104.805726,104.0956569,103.6706349,104.250888,104.3353525,104.3841336,104.9411507,104.3263681,104.5878694,104.4626456,105.6558609,106.4516129,106.6970159,106.5742715,106.5934785,106.0157791,106.2169565,106.6725843,107.2082224,107.865021,107.7220077,107.9918713,108.5697742,108.6952174,108.5697742,108.599558,107.3092736,106.0606061,106.8817768,106.5352997,105.7842769,104.9708305,105.3694435,105.4415012,106.883964,107.0468565,107.1548895,105.8322627,105.2371188,104.0999359,104.411221,103.3097636,102.8391167,103.4088602,103.9015735,104.2750759,107.1703932,109.9944075,109.6621292,107.3410922,108.4067705,107.6374309,108.5440279,105.7119433,105.3035263,105.7463089,106.6350711,109.2105263,109.1996469,108.988764,107.7751068,108.0084299,108.1492765
"Springfield, MO",113,80.15858326,80.26992288,80.95238095,80.45248869,80.55555556,80.12002605,79.71565242,79.3514229,79.08011869,78.48360656,78.13095995,77.32682091,76.62771392,76.45631068,75.7400722,76.26647018,76.73492605,76.75921338,76.69712794,76.44808743,76,75.99637681,75.36723309,74.48923247,74.15019041,74.50093159,74.38676208,75.00853242,74.85136742,75.32786885,75.43720191,74.92261905,75.12019231,74.89592007,74.64366092,74.74458011,74.64850615,75.14312977,75.7957964,77.09507287,77.85714286,78.43137255,79.57906712,79.29606625,79.5444859,78.75,78.41614907,77.96167247,78.77748776,79.71090957,79.68094039,80.25518392,80.48735095,81.05555556,80.93281779,80.70432869,80.40745361,80.15236568,80.12845253,79.95213415,80.03616079,81.82487418,82.63888889,83.5753052,84.11362441,83.03140097,82.63523392,82.5155933,82.68646642,82.69518566,82.12669683,81.710549,82.69416533,83.78733248,84.41063544,85.28013937,87.2,87.49204328,87.8021978,87.71322789,87.15336729,88.16178804,87.48981743,87.70268259,87.16651334,88.57954545,89.63494039,91.37065304,91.76563737,92.65578635,91.83673469,92.5537512,92.17796684,93.10986965,93.99207493,94.76431584,94.4440407,95.55540414,96.76871805,98.23364418,99.87535954,100.2411588,99.89583333,99.48805461,99.81039775,99.96428571,99.28804572,100,101.4650816,103.2179255,104.6267087,106.5899458,106.9210319,106.6552901,106.3829787,106.1969767
"York, PA",114,109.9744246,109.5614035,108.8358459,108.14061,108.1162073,107.8480691,107.8417266,107.1882446,106.6958355,105.7371795,104.9932874,104.2762215,103.1976744,103.1464563,102.3887286,102.0335277,102.112034,101.5447154,101.1914894,100.6375839,99.91666667,98.71370841,98.39199805,97.58861516,96.50817236,96.50735294,97.04580093,97.51915931,95.63397129,95.53951227,95.16212043,95.76197789,94.99718785,94.66130884,94.56825658,94.78750454,95.20010465,95.27027027,95.23478836,96.12745414,102.4049434,103.4798535,103.5097814,102.7777778,103.4236131,103.6137441,104.0573627,110.7969015,104.0798611,99.72938782,99.85437092,99.81073993,99.19336726,100.0874126,99.96488627,99.78067539,101.0600399,101.2022299,101.3055025,100.975901,100.5696112,99.1322314,99.18249141,100.9450182,101.3347991,99.86984267,99.5919676,99.6124031,100.9886605,100.3570167,100.3011453,100.6304323,100.3681392,98.29192547,100.2446544,100.625,100.7241814,102.4470899,101.2057878,100.6178256,102.7522334,103.3529538,102.7772884,102.6011683,102.1072797,99.00964957,99.94384766,101.5908348,103.1799767,104.204947,105.1654046,104.9023483,104.5738009,104.3566363,105.3359684,105.6066176,106.4320759,107.1009251,107.4267101,109.0239423,109.4716495,109.8645775,111.2469058,110.9771574,111.1163671,111.1007216,112.1974122,112.6118068,112.5170532,113.0844646,114.7492363,116.1154117,115.6862745,116.2689148,116.1801501,116.5334862
"Corpus Christi, TX",115,99.07912808,99.50908871,99.13820734,98.74161699,98.8016265,98.56939153,97.5975976,97.17552118,97.48689844,96.33286319,96.29817444,95.20348837,95.01709819,94.56740443,94.73299195,93.79785605,94.47375914,94.90909091,95.56235654,99.22736526,96.92327316,95.56235654,95.34537572,94.14225941,95.69648924,97.00044111,103.4979058,99.53668478,96.23604556,97.58001561,102.2660819,102.1399376,103.0513812,102.4120785,103.2986111,103.92,101.0949456,105.9866962,102.7798934,103.3267717,105.3276179,106.316726,106.1538462,105.653897,107.3957016,108.9373055,108.6409396,107.7015164,108.4828711,108.9527027,110.6157611,114.2697882,113.1920401,114.3605412,114.9101734,113.2871139,114.0350877,112.96875,113.9826638,114.3352235,115.1445708,117.3340311,118.0355631,118.2726198,118.5007911,117.7295025,118.7189847,118.9956332,119.9494949,120.0080064,120.3798823,119.9849095,120.240481,121.9403365,123.407155,123.6707388,124.7810858,125.0965251,124.9509804,124.8322148,124.3177893,124.7017354,125,125.5982906,125.7615822,125.8823529,126.091954,126.7895123,127.3325359,127.9249553,128.1063633,128.6718031,127.1839361,124.4108093,123.4903382,124.749499,124.676953,124.7561748,125.0938673,125.8951219,125.9489252,125.9360109,125.6963163,124.7416791,125.4340278,125.7823129,125.9342185,126.631181,128.0414805,128.0409731,129.0565198,131.4716106,131.7444955,132.4041812,131.2522456,131.1230444
"Flint, MI",116,66.75599521,66.2417478,65.35827187,64.86831907,63.64795918,62.90194426,62.01708075,61.69796625,60.91202556,60.43615525,58.70683321,57.16602317,53.33333333,53.05580159,52.3213478,52.5193317,53.81085768,54.42779292,53.06603774,52.21667125,51.60096555,49.70326409,48.7012987,46.64211572,47.03113686,46.43687064,46.54291095,46.59197012,46.2190855,47.72307207,49.64488636,49.45850914,50.34423408,47.6736664,45.79510703,44.1826215,44.06538537,46.42049096,48.17275748,50.65103159,53.61409797,55.34250585,56.39441345,56.97513812,55.91008099,56.11380206,54.92729918,55.50505051,54.95283019,57.88622948,62.07191781,66.62874808,69.3287037,71.14338691,71.87185733,70.64732143,70.37943696,69.23787529,67.15752286,66.34516677,65.93309859,65.26104418,69.48608867,71.11597374,73.9247058,80.37279683,78.93020595,78.2360195,78.01070473,75.57586878,73.55712603,71.94915254,69.22377349,70.72800809,74.23625902,76.66696302,80.90277778,81.85873879,82.44304792,82.15536446,82.4137931,83.55629877,81.57642186,82.71129104,82.9468445,85.24501489,87.31566036,88.70967742,93.05157593,94.3681359,95.31039136,94.50311136,94.23560311,95.02102818,93.67931548,93.9973285,97.299444,95.78220859,97.0502088,102.8,101.5469495,104.8300363,104.8076923,103.6084976,103.0283505,100.7008322,99.25249169,97.64035801,97.48595465,97.92219216,101.2700326,104.3000689,106.413617,106.557377,106.5675774,106.392298
